G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,BAT_ORDER_NO,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20170331HTSS0,20170331,HT,SS,0,T,70410,1,3,5,4,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20170331HTSS0,20170331,HT,SS,0,T,70756,1,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20170331HTSS0,20170331,HT,SS,0,T,72443,1,4,5,4,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
20170331HTSS0,20170331,SS,HT,0,B,72466,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20170331HTSS0,20170331,HT,SS,0,T,72559,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170331HTSS0,20170331,HT,SS,0,T,73606,1,2,5,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20170331HTSS0,20170331,HT,SS,0,T,74605,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331HTSS0,20170331,SS,HT,0,B,75566,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331HTSS0,20170331,HT,SS,0,T,77648,0,6,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
20170331HTSS0,20170331,SS,HT,0,B,78454,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170331HTSS0,20170331,HT,SS,0,T,78603,1,9,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
20170331HTSS0,20170331,HT,SS,0,T,78629,1,5,5,3,5,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0.5,2,1
20170331HTSS0,20170331,SS,HT,0,B,79456,1,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20170331HTSS0,20170331,SS,HT,0,B,79465,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170331HTSS0,20170331,SS,HT,0,B,95436,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,60343,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0
20170331KTSK0,20170331,SK,KT,0,B,61869,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170331KTSK0,20170331,SK,KT,0,B,62802,1,9,4,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20170331KTSK0,20170331,SK,KT,0,B,62895,1,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,64006,1,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20170331KTSK0,20170331,SK,KT,0,B,66838,1,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,67005,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,67024,1,4,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,70553,1,8,4,4,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170331KTSK0,20170331,SK,KT,0,B,71837,1,1,4,4,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,1,1
20170331KTSK0,20170331,KT,SK,0,T,73113,1,5,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,73153,1,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
20170331KTSK0,20170331,KT,SK,0,T,74339,1,3,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,2,1
20170331KTSK0,20170331,SK,KT,0,B,74846,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
20170331KTSK0,20170331,SK,KT,0,B,75151,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
20170331KTSK0,20170331,SK,KT,0,B,75847,1,3,4,3,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
20170331KTSK0,20170331,SK,KT,0,B,76802,1,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
20170331KTSK0,20170331,SK,KT,0,B,76812,1,8,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331KTSK0,20170331,KT,SK,0,T,78517,1,2,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20170331KTSK0,20170331,KT,SK,0,T,99810,1,6,4,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,61353,1,7,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
20170331LGWO0,20170331,WO,LG,0,B,62332,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,62353,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20170331LGWO0,20170331,LG,WO,0,T,63077,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,63913,1,6,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,64153,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,64300,1,8,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20170331LGWO0,20170331,LG,WO,0,T,65103,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20170331LGWO0,20170331,WO,LG,0,B,65399,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,66306,1,5,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,67341,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,71842,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,72133,1,3,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,72456,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,73342,1,2,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20170331LGWO0,20170331,WO,LG,0,B,74215,1,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20170331LGWO0,20170331,LG,WO,0,T,74823,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,77463,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
20170331LGWO0,20170331,WO,LG,0,B,77564,1,6,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
20170331LGWO0,20170331,LG,WO,0,T,78135,1,1,4,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,78168,1,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,79109,1,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0
20170331LGWO0,20170331,LG,WO,0,T,79113,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20170331LGWO0,20170331,LG,WO,0,T,79192,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,79300,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170331LGWO0,20170331,WO,LG,0,B,79365,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20170331LGWO0,20170331,LG,WO,0,T,99606,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,60558,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,60566,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,61204,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,62556,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,62934,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20170331LTNC0,20170331,NC,LT,0,B,62947,1,3,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0
20170331LTNC0,20170331,NC,LT,0,B,63963,1,6,4,3,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,66508,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,66965,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,66968,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,67598,1,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,67935,1,4,4,2,2,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1,1,1
20170331LTNC0,20170331,LT,NC,0,T,71552,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,71564,1,4,4,4,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1
20170331LTNC0,20170331,LT,NC,0,T,71565,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,72546,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,73213,1,8,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
20170331LTNC0,20170331,NC,LT,0,B,73306,1,2,5,4,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0
20170331LTNC0,20170331,NC,LT,0,B,74358,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,74465,1,5,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
20170331LTNC0,20170331,LT,NC,0,T,74540,1,6,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
20170331LTNC0,20170331,LT,NC,0,T,76509,1,7,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20170331LTNC0,20170331,LT,NC,0,T,77532,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,78122,1,9,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
20170331LTNC0,20170331,LT,NC,0,T,78513,1,1,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
20170331LTNC0,20170331,LT,NC,0,T,78536,0,9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170331LTNC0,20170331,NC,LT,0,B,78813,1,7,4,4,3,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.666666667,3,2
20170401HHOB0,20170401,OB,HH,0,B,61208,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170401HHOB0,20170401,HH,OB,0,T,61700,0,9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20170401HHOB0,20170401,OB,HH,0,B,62234,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,HH,OB,0,T,62700,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
20170401HHOB0,20170401,HH,OB,0,T,62768,1,8,6,5,3,1,4,2,0,0,0,0,1,0,0,0,0,1,0,0,3,1,2,2
20170401HHOB0,20170401,OB,HH,0,B,63257,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,HH,OB,0,T,64086,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
20170401HHOB0,20170401,OB,HH,0,B,66209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,OB,HH,0,B,66244,1,3,6,5,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1
20170401HHOB0,20170401,HH,OB,0,T,66702,0,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20170401HHOB0,20170401,HH,OB,0,T,66740,1,6,6,5,1,3,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,2,0
20170401HHOB0,20170401,HH,OB,0,T,66749,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20170401HHOB0,20170401,HH,OB,0,T,71347,1,2,6,5,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.5,2,1
20170401HHOB0,20170401,HH,OB,0,T,71752,1,4,6,4,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,2,0
20170401HHOB0,20170401,HH,OB,0,T,73602,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
20170401HHOB0,20170401,HH,OB,0,T,73725,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,OB,HH,0,B,74206,1,9,5,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,HH,OB,0,T,74729,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
20170401HHOB0,20170401,OB,HH,0,B,75334,1,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
20170401HHOB0,20170401,HH,OB,0,T,75808,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20170401HHOB0,20170401,OB,HH,0,B,76232,1,5,5,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0
20170401HHOB0,20170401,OB,HH,0,B,76249,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
20170401HHOB0,20170401,OB,HH,0,B,76267,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,HH,OB,0,T,76753,1,3,6,4,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0
20170401HHOB0,20170401,OB,HH,0,B,77248,1,2,6,4,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,4,1,1,1
20170401HHOB0,20170401,OB,HH,0,B,78224,1,4,6,4,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0
20170401HHOB0,20170401,OB,HH,0,B,79215,1,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,OB,HH,0,B,79240,1,8,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170401HHOB0,20170401,OB,HH,0,B,79290,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HHOB0,20170401,HH,OB,0,T,98144,1,7,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170401HTSS0,20170401,SS,HT,0,B,60456,0,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
20170401HTSS0,20170401,HT,SS,0,T,60636,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,60658,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20170401HTSS0,20170401,SS,HT,0,B,61104,0,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20170401HTSS0,20170401,SS,HT,0,B,61197,0,6,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
20170401HTSS0,20170401,SS,HT,0,B,61404,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,1
20170401HTSS0,20170401,HT,SS,0,T,61666,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,SS,HT,0,B,62404,1,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0
20170401HTSS0,20170401,SS,HT,0,B,62415,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
20170401HTSS0,20170401,HT,SS,0,T,62637,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,63634,1,8,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,63704,1,2,6,5,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,0
20170401HTSS0,20170401,HT,SS,0,T,63722,0,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,SS,HT,0,B,64610,1,8,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20170401HTSS0,20170401,HT,SS,0,T,66606,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,SS,HT,0,B,67450,1,4,5,3,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0
20170401HTSS0,20170401,HT,SS,0,T,67650,1,1,6,6,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.333333333,3,1
20170401HTSS0,20170401,HT,SS,0,T,70142,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,70410,1,3,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,70756,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20170401HTSS0,20170401,HT,SS,0,T,72443,1,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
20170401HTSS0,20170401,SS,HT,0,B,72466,1,9,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,72523,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,72559,0,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20170401HTSS0,20170401,HT,SS,0,T,73606,1,6,5,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,3,2
20170401HTSS0,20170401,SS,HT,0,B,73824,0,7,2,1,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
20170401HTSS0,20170401,HT,SS,0,T,74605,1,7,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,2,1
20170401HTSS0,20170401,SS,HT,0,B,75566,1,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
