G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20190328SSLT0,20190328,LT,SS,0,B,40,37,7,7,11,3,0,0,0,1,0,0,3,0,0,12,1,3,6,0.333333333,15,5
20190328WOOB0,20190328,WO,OB,0,T,42,36,5,5,9,3,0,0,0,0,0,0,5,1,1,2,0,0,10,0.3,10,3
20190328WOOB0,20190328,OB,WO,0,B,38,32,4,4,9,0,0,0,1,0,0,0,6,0,0,4,3,0,7,0.166666667,6,1
20190329HTKT0,20190329,KT,HT,0,B,40,38,6,6,15,4,0,1,2,0,1,0,1,0,0,5,0,0,10,0.277777778,18,5
20190329HTKT0,20190329,HT,KT,0,T,35,33,3,3,7,1,0,0,0,0,0,1,1,0,0,13,0,0,5,0.4,5,2
20190329LTLG0,20190329,LG,LT,0,B,35,29,2,2,6,2,0,1,0,0,0,0,5,0,1,9,1,0,9,0.076923077,13,1
20190329LTLG0,20190329,LT,LG,0,T,35,29,1,1,6,2,0,0,0,0,1,1,3,0,1,5,2,0,7,0,4,0
20190329NCHH0,20190329,HH,NC,0,B,41,36,9,9,13,3,0,2,2,0,1,0,3,0,1,9,1,0,8,0.294117647,17,5
20190329NCHH0,20190329,NC,HH,0,T,34,32,0,0,7,0,0,0,0,0,0,0,2,0,0,8,1,1,7,0,7,0
20190329OBSS0,20190329,OB,SS,0,T,41,36,3,3,11,3,0,1,0,0,0,0,5,0,0,6,2,1,11,0.272727273,11,3
20190329OBSS0,20190329,SS,OB,0,B,36,36,2,2,11,2,0,0,0,0,0,0,0,0,0,10,2,1,7,0.272727273,11,3
20190329SKWO0,20190329,SK,WO,0,T,40,33,5,5,10,3,0,0,1,1,1,0,5,0,1,2,2,0,8,0.071428571,14,1
20190329SKWO0,20190329,WO,SK,0,B,38,35,2,2,9,1,0,0,1,0,0,1,2,0,0,10,0,0,9,0.111111111,9,1
20190330HTKT0,20190330,KT,HT,0,B,40,33,5,6,10,0,0,1,0,0,0,1,6,0,0,10,0,0,10,0.222222222,9,2
20190330HTKT0,20190330,HT,KT,0,T,37,32,2,2,6,1,0,0,0,1,0,0,4,0,1,10,0,1,8,0.2,5,1
20190330LTLG0,20190330,LG,LT,0,B,35,30,1,1,3,0,0,0,2,0,0,1,3,0,1,11,0,1,7,0,6,0
20190330LTLG0,20190330,LT,LG,0,T,41,34,7,7,9,2,0,0,1,0,0,3,4,0,0,8,0,1,7,0.2,10,2
20190330NCHH0,20190330,HH,NC,0,B,47,33,11,13,9,3,0,1,2,0,1,0,12,0,1,4,0,0,10,0.461538462,13,6
20190330NCHH0,20190330,NC,HH,0,T,41,35,5,5,12,3,0,0,0,0,0,0,4,0,2,10,2,2,9,0.25,12,3
20190330OBSS0,20190330,SS,OB,0,B,35,30,2,2,5,1,0,1,1,0,1,1,3,0,0,9,0,0,6,0,6,0
20190330OBSS0,20190330,OB,SS,0,T,34,30,4,4,5,2,0,1,0,0,0,0,4,0,0,4,2,0,3,0.25,4,1
20190330SKWO0,20190330,SK,WO,0,T,31,28,1,1,3,0,0,0,1,0,1,0,1,0,1,8,0,2,3,0,4,0
20190330SKWO0,20190330,WO,SK,0,B,36,32,3,3,7,2,0,0,0,1,0,0,4,0,0,10,0,0,9,0.3,10,3
20190331HTKT0,20190331,HT,KT,0,T,39,32,4,4,7,0,0,0,0,0,0,1,5,0,1,4,1,0,8,0.25,8,2
20190331HTKT0,20190331,KT,HT,0,B,41,36,2,2,9,1,0,1,0,0,0,0,5,2,0,11,0,2,12,0,8,0
20190331LTLG0,20190331,LT,LG,0,T,44,35,5,5,9,2,1,1,3,0,2,1,6,0,0,6,0,2,9,0.230769231,13,3
20190331LTLG0,20190331,LG,LT,0,B,44,41,5,6,12,2,0,0,2,0,0,0,2,0,1,5,1,0,10,0.428571429,14,6
20190331NCHH0,20190331,NC,HH,0,T,39,33,6,6,8,0,0,3,0,0,0,0,5,0,1,5,1,0,6,0.5,6,3
20190331NCHH0,20190331,HH,NC,0,B,40,33,3,3,9,1,0,1,0,0,0,1,4,0,2,11,1,0,10,0,10,0
20190331OBSS0,20190331,SS,OB,0,B,42,35,4,4,10,0,1,2,2,0,0,1,3,0,3,7,0,1,11,0,9,0
20190331OBSS0,20190331,OB,SS,0,T,41,35,9,9,9,0,1,2,2,0,0,0,5,0,1,12,1,1,5,0.571428571,7,4
20190331SKWO0,20190331,SK,WO,0,T,41,36,8,8,9,1,1,1,1,0,0,0,3,0,2,11,1,0,6,0.416666667,12,5
20190331SKWO0,20190331,WO,SK,0,B,45,34,5,7,9,3,0,1,2,0,0,1,9,0,1,8,1,1,11,0.1,10,1
20190402HTSS0,20190402,SS,HT,0,B,36,34,1,1,6,1,0,0,1,0,0,0,2,0,0,8,1,0,8,0.142857143,7,1
20190402HTSS0,20190402,HT,SS,0,T,42,33,3,4,7,2,1,0,1,0,0,1,6,0,2,9,0,2,11,0.181818182,11,2
20190402KTOB0,20190402,OB,KT,0,B,40,33,9,9,10,3,0,1,1,0,0,2,5,0,0,5,1,0,7,0.272727273,11,3
20190402KTOB0,20190402,KT,OB,0,T,34,29,0,0,5,1,0,0,0,0,0,0,3,0,2,3,3,2,7,0,7,0
20190402LGHH0,20190402,LG,HH,0,T,34,30,2,2,6,0,0,0,1,0,0,0,4,0,0,10,3,1,5,0.4,5,2
20190402LGHH0,20190402,HH,LG,0,B,37,30,5,6,6,2,0,1,1,0,0,1,5,0,1,6,0,1,7,0.2,10,2
20190402LTSK0,20190402,LT,SK,0,T,42,36,5,5,10,3,0,1,1,1,0,0,4,0,2,7,0,0,10,0.166666667,12,2
20190402LTSK0,20190402,SK,LT,0,B,35,33,0,0,7,1,0,0,1,1,0,0,2,0,0,9,0,1,8,0,5,0
20190402WONC0,20190402,NC,WO,0,B,40,35,5,6,11,2,0,0,4,0,0,2,2,0,1,6,2,1,7,0.2,10,2
20190402WONC0,20190402,WO,NC,0,T,44,38,8,8,13,1,1,1,1,0,0,0,6,0,0,12,1,1,9,0.416666667,12,5
20190403HTSS0,20190403,SS,HT,0,B,32,27,6,6,3,2,0,1,2,0,0,1,2,0,2,4,0,2,2,0.5,6,3
20190403HTSS0,20190403,HT,SS,0,T,39,35,3,3,9,2,0,0,0,0,0,1,3,0,0,13,1,1,9,0.25,8,2
20190403KTOB0,20190403,KT,OB,0,T,38,34,1,1,11,0,0,0,1,0,0,0,3,0,1,6,3,0,10,0.125,8,1
20190403KTOB0,20190403,OB,KT,0,B,34,29,5,5,6,3,0,1,0,0,1,0,3,0,1,6,0,0,5,0.3,10,3
20190403LGHH0,20190403,HH,LG,0,B,36,30,0,0,5,1,0,0,0,0,0,0,5,0,1,10,0,2,9,0.333333333,6,2
20190403LGHH0,20190403,LG,HH,0,T,44,36,6,7,11,1,0,1,2,0,1,1,5,0,1,8,0,0,10,0.181818182,11,2
20190403LTSK0,20190403,SK,LT,0,B,35,28,1,1,3,1,0,0,0,0,0,1,4,0,2,9,0,0,7,0,4,0
20190403LTSK0,20190403,LT,SK,0,T,39,33,2,3,8,1,0,0,0,1,1,0,5,1,0,12,0,0,9,0.222222222,9,2
20190403WONC0,20190403,NC,WO,0,B,44,44,9,9,19,5,1,2,1,0,0,0,0,0,0,9,0,0,11,0.428571429,21,9
20190403WONC0,20190403,WO,NC,0,T,34,32,1,1,8,0,0,0,1,0,0,1,1,0,0,4,2,2,6,0,3,0
20190404HTSS0,20190404,HT,SS,0,T,41,35,7,7,8,1,0,1,2,1,1,0,5,0,0,6,0,0,7,0.230769231,13,3
20190404HTSS0,20190404,SS,HT,0,B,41,34,12,12,14,3,0,3,1,0,0,3,4,0,0,6,0,2,5,0.625,8,5
20190404KTOB0,20190404,KT,OB,0,T,37,35,4,4,8,1,0,1,0,0,0,0,1,0,1,8,1,0,6,0.285714286,7,2
20190404KTOB0,20190404,OB,KT,0,B,36,31,5,5,8,1,1,2,0,1,0,0,5,0,0,5,0,2,7,0.25,4,1
20190404LGHH0,20190404,LG,HH,0,T,31,28,1,1,5,1,0,0,1,1,1,0,1,0,1,6,3,0,3,0.2,5,1
20190404LGHH0,20190404,HH,LG,0,B,38,30,2,2,6,0,0,0,2,0,1,0,6,2,1,9,1,1,10,0.125,8,1
20190404LTSK0,20190404,SK,LT,0,B,47,43,7,7,14,2,0,3,0,0,1,0,3,1,0,7,0,0,9,0.333333333,6,2
20190404LTSK0,20190404,LT,SK,0,T,49,44,5,6,12,1,0,1,0,0,0,0,4,0,1,13,1,0,10,0.333333333,9,3
20190404WONC0,20190404,NC,WO,0,B,39,33,5,5,6,2,0,2,1,0,0,1,5,0,0,7,0,1,7,0.25,8,2
20190404WONC0,20190404,WO,NC,0,T,41,37,5,6,12,1,0,1,2,1,0,1,3,0,0,8,1,1,8,0.307692308,13,4
20190405HHLT0,20190405,HH,LT,0,T,37,36,2,2,11,2,0,1,0,0,0,0,0,0,1,7,2,2,8,0.1,10,1
20190405HHLT0,20190405,LT,HH,0,B,42,36,5,5,12,0,0,2,0,0,1,1,2,0,2,7,0,0,13,0.230769231,13,3
20190405LGKT0,20190405,KT,LG,0,B,32,29,0,0,2,0,0,0,0,0,0,0,3,0,0,10,1,1,5,0,2,0
20190405LGKT0,20190405,LG,KT,0,T,48,40,12,13,16,5,0,1,1,0,0,2,6,0,0,5,1,1,8,0.375,16,6
20190405NCOB0,20190405,OB,NC,0,B,36,34,3,3,8,0,0,1,0,0,0,0,1,0,1,9,1,0,6,0.2,5,1
20190405NCOB0,20190405,NC,OB,0,T,37,35,7,7,10,1,0,4,0,0,0,0,1,0,1,3,1,0,3,0.4,5,2
20190405SSSK0,20190405,SK,SS,0,B,38,33,3,3,9,1,0,0,1,0,0,0,4,0,1,7,1,0,11,0.307692308,13,4
20190405SSSK0,20190405,SS,SK,0,T,38,35,0,0,8,1,0,0,1,0,0,0,3,0,0,7,0,1,11,0,8,0
20190405WOHT0,20190405,WO,HT,0,T,43,37,4,4,11,1,0,1,1,0,0,0,6,0,0,11,1,2,12,0.363636364,11,4
20190405WOHT0,20190405,HT,WO,0,B,37,35,5,6,11,4,1,1,0,0,0,0,2,0,0,9,1,0,7,0.166666667,12,2
20190406HHLT0,20190406,LT,HH,0,B,36,31,8,9,8,2,1,0,2,0,0,0,5,1,0,3,1,0,3,0.454545455,11,5
20190406HHLT0,20190406,HH,LT,0,T,41,37,7,7,11,3,0,1,4,0,0,1,3,0,0,13,0,1,7,0.416666667,12,5
20190406LGKT0,20190406,KT,LG,0,B,32,28,2,2,4,0,0,0,0,0,0,0,3,0,1,6,0,0,6,0.4,5,2
20190406LGKT0,20190406,LG,KT,0,T,37,30,1,1,7,1,0,1,0,1,0,0,6,0,1,1,3,0,9,0,7,0
20190406NCOB0,20190406,OB,NC,0,B,43,38,5,5,11,3,0,0,0,0,0,0,4,0,1,5,0,1,11,0.444444444,9,4
20190406NCOB0,20190406,NC,OB,0,T,39,34,5,6,9,5,0,0,0,0,0,1,2,0,2,6,1,0,6,0.166666667,12,2
20190406SSSK0,20190406,SS,SK,0,T,31,30,1,1,3,2,0,0,1,0,0,1,0,0,0,8,0,0,3,0,4,0
20190406SSSK0,20190406,SK,SS,0,B,34,31,2,2,8,0,0,0,0,0,1,1,1,0,0,10,0,1,7,0.333333333,6,2
20190406WOHT0,20190406,WO,HT,0,T,54,40,13,14,14,4,0,0,1,0,0,2,11,1,1,6,0,0,13,0.444444444,18,8
20190406WOHT0,20190406,HT,WO,0,B,38,34,4,4,8,0,0,1,1,0,0,1,3,0,0,8,0,1,7,0.333333333,9,3
20190407HHLT0,20190407,LT,HH,0,B,23,23,1,1,5,0,0,1,1,0,0,0,0,0,0,8,0,1,4,0,4,0
20190407HHLT0,20190407,HH,LT,0,T,39,36,16,16,19,3,0,2,0,0,0,0,3,0,0,7,2,0,5,0.6,15,9
20190407LGKT0,20190407,KT,LG,0,B,34,32,4,4,8,1,0,1,2,0,0,0,2,0,0,5,1,0,6,0.181818182,11,2
20190407LGKT0,20190407,LG,KT,0,T,36,30,3,3,5,0,0,2,0,0,1,0,5,1,0,3,1,1,6,0,3,0
20190407NCOB0,20190407,NC,OB,0,T,41,36,5,5,12,3,0,0,0,1,1,1,3,0,0,5,1,0,9,0.272727273,11,3
20190407NCOB0,20190407,OB,NC,0,B,37,33,2,3,8,1,1,1,0,1,0,0,4,0,0,7,1,1,7,0.166666667,6,1
20190407SSSK0,20190407,SS,SK,0,T,43,35,2,2,9,3,0,0,1,0,1,0,7,0,0,6,0,1,14,0.133333333,15,2
20190407SSSK0,20190407,SK,SS,0,B,34,31,3,3,7,1,0,2,1,0,0,0,3,0,0,6,1,1,6,0.166666667,6,1
20190409KTWO0,20190409,KT,WO,0,T,39,36,3,3,9,0,0,1,0,0,0,0,2,0,1,9,0,1,9,0.2,10,2
20190409KTWO0,20190409,WO,KT,0,B,43,30,7,7,9,2,0,1,1,2,0,1,12,0,0,8,1,0,12,0.285714286,14,4
20190410KTWO0,20190410,KT,WO,0,T,38,35,2,2,8,1,0,0,1,0,0,0,3,0,0,7,0,0,9,0.181818182,11,2
20190410KTWO0,20190410,WO,KT,0,B,36,29,4,4,7,1,1,1,2,0,0,0,5,1,2,7,2,0,8,0.142857143,14,2
20190410NCHT0,20190410,NC,HT,0,T,38,34,1,1,8,2,0,0,0,3,0,0,4,0,0,6,2,1,7,0,7,0
20190410NCHT0,20190410,HT,NC,0,B,40,33,2,2,9,2,0,1,1,2,1,1,3,2,2,6,0,0,9,0,7,0
20190410OBLT0,20190410,LT,OB,0,B,37,34,1,1,6,1,0,1,0,0,0,0,2,0,1,12,0,1,9,0.111111111,9,1
20190410OBLT0,20190410,OB,LT,0,T,35,31,1,3,6,1,1,0,1,1,1,0,3,0,0,5,1,1,5,0.142857143,7,1
20190410SKHH0,20190410,SK,HH,0,T,41,36,7,8,11,2,0,1,0,0,0,0,4,0,1,7,1,2,6,0.555555556,9,5
20190410SKHH0,20190410,HH,SK,0,B,37,36,2,3,9,1,0,0,0,0,0,0,1,0,0,8,1,1,7,0.285714286,7,2
20190410SSLG0,20190410,SS,LG,0,T,37,33,5,6,6,1,1,0,1,0,0,0,3,0,1,12,1,1,4,0.272727273,11,3
20190410SSLG0,20190410,LG,SS,0,B,37,32,5,5,7,2,0,1,1,0,0,1,4,0,0,4,1,1,5,0.3,10,3
20190411KTWO0,20190411,WO,KT,0,B,34,32,1,1,5,1,0,1,0,0,0,0,2,0,0,7,0,1,6,0,3,0
20190411KTWO0,20190411,KT,WO,0,T,40,38,5,8,13,2,0,2,2,0,0,1,1,0,0,9,1,0,5,0.272727273,11,3
20190411NCHT0,20190411,NC,HT,0,T,38,36,4,4,12,2,0,0,0,1,1,0,0,0,1,9,1,0,7,0.428571429,7,3
20190411NCHT0,20190411,HT,NC,0,B,37,34,2,2,9,3,0,0,1,0,0,0,3,0,0,9,2,0,8,0.2,10,2
20190411OBLT0,20190411,OB,LT,0,T,40,36,5,5,11,1,0,0,2,0,0,1,3,0,0,6,0,0,8,0.375,8,3
20190411OBLT0,20190411,LT,OB,0,B,37,35,1,1,10,2,0,1,0,0,0,0,2,0,0,9,2,0,9,0.142857143,7,1
20190411SKHH0,20190411,HH,SK,0,B,31,31,0,0,5,0,0,0,1,0,0,0,0,0,0,8,1,1,4,0,1,0
20190411SKHH0,20190411,SK,HH,0,T,35,33,1,1,8,2,0,0,0,1,0,0,2,0,0,9,1,0,7,0.125,8,1
20190411SSLG0,20190411,SS,LG,0,T,32,28,2,2,6,0,0,1,0,0,1,0,2,0,1,6,4,0,3,0.25,4,1
20190411SSLG0,20190411,LG,SS,0,B,36,34,4,5,10,2,1,1,2,0,0,0,2,0,0,6,0,0,7,0.285714286,7,2
20190412HHWO0,20190412,HH,WO,0,T,33,32,3,3,9,2,0,1,0,0,0,0,1,0,0,7,4,0,3,0.2,5,1
20190412HHWO0,20190412,WO,HH,0,B,38,32,5,5,11,3,1,1,1,0,0,0,5,0,1,7,2,0,9,0.214285714,14,3
20190412HTSK0,20190412,HT,SK,0,T,50,46,3,4,12,2,0,0,1,0,1,1,2,0,0,10,1,0,10,0.3,10,3
20190412HTSK0,20190412,SK,HT,0,B,61,45,4,4,10,1,1,0,1,0,1,0,11,2,4,11,0,2,21,0.266666667,15,4
20190412KTSS0,20190412,KT,SS,0,T,30,29,0,0,2,0,0,0,0,0,0,0,0,0,1,13,0,2,3,0,1,0
20190412KTSS0,20190412,SS,KT,0,B,37,30,4,5,8,1,0,0,1,1,0,0,6,0,1,3,2,0,8,0.625,8,5
20190412LTNC0,20190412,LT,NC,0,T,34,33,1,1,8,0,0,0,0,0,0,0,1,0,0,6,2,0,6,0,6,0
20190412LTNC0,20190412,NC,LT,0,B,31,28,2,2,6,1,0,1,0,2,0,0,3,0,0,10,0,0,5,0,1,0
20190412OBLG0,20190412,OB,LG,0,T,34,31,0,0,7,1,0,0,0,0,0,0,3,0,0,9,2,0,7,0,3,0
20190412OBLG0,20190412,LG,OB,0,B,33,30,3,3,10,0,0,0,1,1,1,1,1,0,0,5,1,0,6,0.4,5,2
20190413HHWO0,20190413,WO,HH,0,B,40,35,5,5,12,3,0,0,2,0,0,0,5,0,0,5,1,0,11,0.294117647,17,5
20190413HHWO0,20190413,HH,WO,0,T,39,36,3,3,12,1,1,0,1,0,1,0,2,0,0,7,2,1,9,0.142857143,14,2
20190413HTSK0,20190413,SK,HT,0,B,44,35,4,4,8,2,0,2,2,0,0,0,8,0,1,8,0,0,13,0,12,0
20190413HTSK0,20190413,HT,SK,0,T,36,33,6,6,8,1,0,2,0,0,0,1,1,0,1,5,1,0,3,0.25,4,1
20190413KTSS0,20190413,KT,SS,0,T,38,35,4,5,12,1,0,1,1,2,1,0,2,0,0,4,0,2,6,0.333333333,12,4
20190413KTSS0,20190413,SS,KT,0,B,40,33,3,3,6,3,0,1,0,0,0,0,6,0,1,7,1,0,10,0.076923077,13,1
20190413LTNC0,20190413,LT,NC,0,T,39,36,5,5,10,0,0,2,0,0,0,0,3,0,0,10,0,1,7,0.142857143,7,1
20190413LTNC0,20190413,NC,LT,0,B,42,35,7,7,12,4,0,1,0,0,0,0,7,0,0,6,1,0,11,0.461538462,13,6
20190413OBLG0,20190413,LG,OB,0,B,41,37,5,5,13,2,0,0,1,0,0,0,4,0,0,4,1,1,12,0.25,16,4
20190413OBLG0,20190413,OB,LG,0,T,41,34,2,2,6,0,0,1,1,0,0,0,6,0,1,8,0,1,12,0.125,8,1
20190414HHWO0,20190414,HH,WO,0,T,45,40,3,3,11,2,0,1,0,0,0,0,4,0,1,13,1,0,12,0.25,8,2
20190414HHWO0,20190414,WO,HH,0,B,40,39,2,2,11,3,0,0,1,1,0,0,1,0,0,9,0,0,8,0.272727273,11,3
20190414HTSK0,20190414,HT,SK,0,T,37,35,4,4,9,1,0,2,0,0,0,0,2,0,0,6,0,0,6,0.333333333,3,1
20190414HTSK0,20190414,SK,HT,0,B,36,31,2,2,6,0,0,0,1,0,0,0,4,0,1,7,2,0,7,0.222222222,9,2
20190414KTSS0,20190414,SS,KT,0,B,42,35,13,14,15,0,1,3,2,1,1,1,5,0,0,5,1,1,4,0.466666667,15,7
20190414KTSS0,20190414,KT,SS,0,T,47,42,12,12,15,3,0,1,0,0,0,0,5,0,0,10,1,1,8,0.538461538,13,7
20190414LTNC0,20190414,LT,NC,0,T,37,36,1,1,9,1,0,0,0,0,0,0,0,0,1,6,1,1,9,0.083333333,12,1
20190414LTNC0,20190414,NC,LT,0,B,40,32,7,8,10,2,0,2,0,0,0,1,6,0,1,5,2,1,8,0.3,10,3
20190414OBLG0,20190414,LG,OB,0,B,30,29,0,0,5,1,0,0,0,0,0,0,1,0,0,5,2,2,3,0,1,0
20190414OBLG0,20190414,OB,LG,0,T,45,37,6,8,13,2,0,0,3,0,0,2,4,0,2,3,1,0,10,0.357142857,14,5
20190416HHKT0,20190416,HH,KT,0,T,36,32,2,2,7,2,0,0,0,1,0,0,4,0,0,4,2,1,7,0.125,8,1
20190416HHKT0,20190416,KT,HH,0,B,29,24,4,4,5,0,0,1,1,3,1,0,4,0,0,6,2,1,1,0.666666667,3,2
20190416HTLT0,20190416,HT,LT,0,T,47,38,9,9,13,1,1,0,0,1,0,0,9,0,0,9,1,0,11,0.4375,16,7
20190416HTLT0,20190416,LT,HT,0,B,42,38,9,10,15,4,0,0,0,0,0,1,3,0,0,7,0,0,8,0.533333333,15,8
20190416LGNC0,20190416,NC,LG,0,B,43,39,0,2,6,0,0,0,0,0,0,0,3,0,1,7,1,0,8,0,7,0
20190416LGNC0,20190416,LG,NC,0,T,49,40,7,7,9,0,0,0,1,0,1,1,4,0,3,8,1,1,9,0.214285714,14,3
20190416SKOB0,20190416,OB,SK,0,B,40,32,7,8,15,1,0,1,2,1,2,1,5,1,0,6,1,1,8,0.384615385,13,5
