G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20180325SSOB0,20180325,OB,SS,0,B,34,28,3,5,8,0,0,1,0,0,1,1,3,0,1,4,2,0,5,0.25,4,1
20180327HHNC0,20180327,NC,HH,0,B,38,32,6,9,9,1,0,2,0,0,0,1,3,0,2,8,0,0,5,0.25,8,2
20180327HHNC0,20180327,HH,NC,0,T,41,34,6,6,10,0,0,2,0,0,0,0,5,0,2,6,2,1,8,0.4,5,2
20180327KTSK0,20180327,SK,KT,0,B,43,39,8,8,14,0,1,3,4,0,0,0,3,0,1,9,0,1,11,0.285714286,14,4
20180327KTSK0,20180327,KT,SK,0,T,36,34,4,5,8,1,0,2,1,1,0,0,2,0,0,6,0,2,4,0.25,4,1
20180327LGWO0,20180327,LG,WO,0,T,43,38,4,4,10,3,0,0,0,0,1,0,4,0,0,10,0,1,9,0.214285714,14,3
20180327LGWO0,20180327,WO,LG,0,B,45,39,4,5,14,3,0,0,0,1,2,0,3,1,1,5,1,0,11,0.272727273,11,3
20180327LTOB0,20180327,OB,LT,0,B,38,29,5,5,7,3,0,0,1,0,0,1,6,0,2,11,1,0,9,0.222222222,9,2
20180327LTOB0,20180327,LT,OB,0,T,31,29,0,0,3,0,0,0,0,0,0,0,2,0,0,11,1,0,4,0,3,0
20180327SSHT0,20180327,SS,HT,0,T,34,32,0,0,6,1,0,0,0,0,0,0,2,0,0,5,1,0,7,0,7,0
20180327SSHT0,20180327,HT,SS,0,B,46,36,17,17,14,3,0,6,1,0,0,0,9,0,1,10,2,0,5,0.416666667,12,5
20180328HHNC0,20180328,NC,HH,0,B,34,30,2,2,5,2,0,0,0,0,0,0,3,0,1,4,2,2,5,0.166666667,6,1
20180328HHNC0,20180328,HH,NC,0,T,41,37,6,6,10,1,0,1,3,0,0,0,4,0,0,5,0,0,8,0.5,8,4
20180328KTSK0,20180328,KT,SK,0,T,45,41,8,8,15,4,0,2,2,0,0,0,4,0,0,10,1,1,10,0.25,16,4
20180328KTSK0,20180328,SK,KT,0,B,36,35,3,5,9,2,0,1,1,0,0,0,1,0,0,6,2,2,4,0.333333333,9,3
20180328LGWO0,20180328,LG,WO,0,T,43,39,9,9,13,3,0,2,0,1,1,0,3,0,0,5,0,0,7,0.454545455,11,5
20180328LGWO0,20180328,WO,LG,0,B,37,30,3,3,4,1,0,2,0,0,0,0,6,0,1,8,1,2,7,0.166666667,6,1
20180328LTOB0,20180328,OB,LT,0,B,39,31,6,6,5,0,1,1,2,0,1,0,5,0,2,6,0,1,9,0.3,10,3
20180328LTOB0,20180328,LT,OB,0,T,42,36,5,5,10,4,1,0,0,0,1,0,4,0,1,9,1,2,10,0.2,15,3
20180328SSHT0,20180328,HT,SS,0,B,35,32,0,0,5,3,0,0,0,0,0,0,2,0,1,5,0,1,8,0,8,0
20180328SSHT0,20180328,SS,HT,0,T,41,39,6,6,14,0,0,1,2,0,0,0,2,0,0,7,2,0,8,0.384615385,13,5
20180329HHNC0,20180329,HH,NC,0,T,35,33,1,1,6,2,0,0,0,0,0,0,2,0,0,4,1,2,7,0.166666667,6,1
20180329HHNC0,20180329,NC,HH,0,B,37,32,4,4,10,0,0,1,1,1,0,1,1,0,3,7,1,1,9,0.125,8,1
20180329KTSK0,20180329,SK,KT,0,B,34,33,1,1,7,3,0,0,0,0,0,0,1,0,0,5,0,0,6,0,7,0
20180329KTSK0,20180329,KT,SK,0,T,39,37,7,7,12,1,0,4,1,0,0,0,2,0,0,11,1,0,5,0,2,0
20180329LGWO0,20180329,LG,WO,0,T,42,35,4,4,11,2,0,0,0,0,0,1,6,0,0,6,3,0,11,0.272727273,11,3
20180329LGWO0,20180329,WO,LG,0,B,40,34,8,9,12,0,0,3,0,0,0,0,6,0,0,6,2,1,7,0.25,8,2
20180329LTOB0,20180329,OB,LT,0,B,34,32,4,4,9,2,0,0,1,1,0,0,2,0,0,8,0,1,6,0.285714286,7,2
20180329LTOB0,20180329,LT,OB,0,T,36,32,1,1,4,0,0,1,0,0,0,0,4,0,0,8,0,1,8,0,3,0
20180329SSHT0,20180329,SS,HT,0,T,34,28,0,0,3,0,0,0,1,1,0,0,6,0,0,9,1,0,7,0,3,0
20180329SSHT0,20180329,HT,SS,0,B,39,33,7,7,13,1,0,2,0,1,1,0,4,0,1,7,2,0,8,0.333333333,12,4
20180330HTLG0,20180330,HT,LG,0,T,38,35,3,4,10,4,0,0,4,1,0,0,3,0,0,10,1,1,7,0.230769231,13,3
20180330HTLG0,20180330,LG,HT,0,B,40,36,3,3,10,3,0,0,1,1,0,0,3,0,1,6,1,0,10,0.166666667,12,2
20180330NCLT0,20180330,LT,NC,0,B,34,32,5,5,6,1,0,2,0,0,0,0,2,0,0,11,1,1,2,0.333333333,3,1
20180330NCLT0,20180330,NC,LT,0,T,39,37,7,7,10,2,0,1,0,0,0,0,2,0,0,4,1,1,5,0.3,10,3
20180330OBKT0,20180330,KT,OB,0,B,34,33,2,2,7,1,0,1,0,0,0,0,1,0,0,6,0,0,5,0,7,0
20180330OBKT0,20180330,OB,KT,0,T,43,36,6,6,11,3,1,1,3,0,1,1,5,0,0,7,0,0,10,0.157894737,19,3
20180330SKHH0,20180330,HH,SK,0,B,36,34,3,4,9,1,0,1,0,3,0,0,2,0,0,9,0,1,5,0.1,10,1
20180330SKHH0,20180330,SK,HH,0,T,39,33,7,8,6,0,0,2,0,0,0,0,6,0,0,15,0,0,4,0.375,8,3
20180330WOSS0,20180330,SS,WO,0,B,57,51,8,8,14,1,1,3,1,0,1,0,4,1,1,12,0,0,13,0.230769231,13,3
20180330WOSS0,20180330,WO,SS,0,T,62,51,10,10,19,1,0,2,2,1,2,1,6,1,2,15,0,2,16,0.3125,16,5
20180331HTLG0,20180331,LG,HT,0,B,35,33,6,6,9,3,0,2,0,0,0,1,1,0,0,5,0,0,5,0.333333333,6,2
20180331HTLG0,20180331,HT,LG,0,T,35,31,4,4,6,2,1,0,0,0,0,1,3,0,0,4,1,1,4,0.111111111,9,1
20180331NCLT0,20180331,LT,NC,0,B,38,30,5,5,9,2,0,0,0,1,1,2,5,0,0,4,2,0,6,0.333333333,6,2
20180331NCLT0,20180331,NC,LT,0,T,45,39,10,10,14,2,1,1,0,0,0,0,5,1,1,4,0,0,8,0.666666667,9,6
20180331OBKT0,20180331,KT,OB,0,B,55,47,17,20,22,4,0,3,1,0,1,0,7,0,0,6,0,0,11,0.421052632,19,8
20180331OBKT0,20180331,OB,KT,0,T,42,38,8,8,13,1,2,1,0,0,0,1,2,0,1,9,1,2,7,0.571428571,7,4
20180331SKHH0,20180331,SK,HH,0,T,45,38,11,12,13,2,0,3,0,0,0,0,5,1,2,7,3,0,6,0.5,10,5
20180331SKHH0,20180331,HH,SK,0,B,37,33,1,1,8,1,1,1,0,0,0,0,3,0,1,10,2,1,9,0,8,0
20180331WOSS0,20180331,SS,WO,0,B,35,32,2,2,7,0,0,0,0,0,0,1,2,0,0,8,1,0,6,0.2,5,1
20180331WOSS0,20180331,WO,SS,0,T,41,33,4,4,9,5,0,1,0,0,2,0,4,0,2,10,1,0,10,0.214285714,14,3
20180401HTLG0,20180401,HT,LG,0,T,39,33,5,5,9,0,0,2,0,1,1,0,4,0,1,2,1,0,7,0.285714286,7,2
20180401HTLG0,20180401,LG,HT,0,B,40,34,6,6,10,1,0,1,0,0,1,0,5,1,0,3,0,0,8,0.375,8,3
20180401NCLT0,20180401,NC,LT,0,T,36,33,2,2,7,1,0,0,1,0,0,1,2,0,0,6,0,1,7,0.125,8,1
20180401NCLT0,20180401,LT,NC,0,B,36,33,3,3,10,2,1,0,0,0,0,0,3,0,0,5,1,0,9,0.3,10,3
20180401OBKT0,20180401,OB,KT,0,T,40,34,4,4,10,0,1,1,1,0,2,1,3,0,0,10,0,0,9,0,9,0
20180401OBKT0,20180401,KT,OB,0,B,40,34,9,9,13,0,1,4,1,1,0,1,5,0,0,7,1,0,7,0.571428571,7,4
20180401SKHH0,20180401,HH,SK,0,B,31,31,1,1,4,0,0,1,0,0,0,0,0,0,0,10,0,1,3,0,1,0
20180401SKHH0,20180401,SK,HH,0,T,49,42,13,13,15,3,0,6,1,0,0,1,6,0,0,5,0,0,9,0.333333333,12,4
20180401WOSS0,20180401,WO,SS,0,T,42,35,5,5,9,1,0,2,3,1,1,0,5,0,1,6,0,0,10,0.1,10,1
20180401WOSS0,20180401,SS,WO,0,B,43,36,5,6,14,3,0,1,2,1,1,1,3,0,2,9,0,2,13,0.142857143,14,2
20180403HTSK0,20180403,HT,SK,0,T,35,31,3,3,5,2,0,2,0,0,0,1,2,0,1,7,0,0,5,0,3,0
20180403HTSK0,20180403,SK,HT,0,B,43,37,13,13,14,1,1,6,0,1,0,0,3,0,3,7,0,1,6,0.444444444,9,4
20180403KTWO0,20180403,WO,KT,0,B,34,30,0,1,6,0,0,0,0,2,0,0,3,0,1,7,1,1,6,0.125,8,1
20180403KTWO0,20180403,KT,WO,0,T,42,38,7,7,11,2,0,1,0,0,1,0,2,0,1,9,0,0,8,0.416666667,12,5
20180403LGOB0,20180403,OB,LG,0,B,47,42,5,5,12,3,0,1,2,0,2,0,2,1,1,10,0,0,11,0.3,10,3
20180403LGOB0,20180403,LG,OB,0,T,55,44,4,4,16,1,0,2,1,1,3,0,7,1,1,11,1,1,18,0.133333333,15,2
20180403LTHH0,20180403,HH,LT,0,B,46,33,14,17,11,3,0,2,2,0,1,3,8,1,1,5,0,2,5,0.5,12,6
20180403LTHH0,20180403,LT,HH,0,T,48,42,10,11,15,3,0,1,0,0,0,0,5,0,1,11,1,2,10,0.4375,16,7
20180403SSNC0,20180403,SS,NC,0,T,46,40,3,3,11,2,1,0,0,0,0,0,5,0,1,12,1,0,13,0.176470588,17,3
20180403SSNC0,20180403,NC,SS,0,B,35,34,4,4,8,2,1,1,0,0,0,0,1,0,0,8,1,2,4,0.222222222,9,2
20180404HTSK0,20180404,SK,HT,0,B,40,35,5,6,7,1,0,1,0,0,1,0,4,1,0,11,1,1,4,0.375,8,3
20180404HTSK0,20180404,HT,SK,0,T,49,44,9,9,19,3,0,3,0,1,2,1,0,0,2,4,2,0,10,0.25,20,5
20180404KTWO0,20180404,WO,KT,0,B,39,36,9,10,12,2,0,5,1,0,0,0,3,0,0,8,0,0,5,0.4,5,2
20180404KTWO0,20180404,KT,WO,0,T,33,32,2,2,5,3,0,1,0,0,0,0,1,0,0,6,0,0,4,0.166666667,6,1
20180404LGOB0,20180404,OB,LG,0,B,40,32,6,6,10,1,1,2,3,0,0,1,6,0,1,4,0,0,10,0.166666667,12,2
20180404LGOB0,20180404,LG,OB,0,T,39,37,3,3,12,0,0,0,1,0,1,0,1,0,0,6,1,0,9,0.428571429,7,3
20180404LTHH0,20180404,LT,HH,0,T,42,37,6,6,12,1,0,2,0,1,0,1,2,0,2,8,0,1,9,0.375,8,3
20180404LTHH0,20180404,HH,LT,0,B,39,31,5,7,10,2,1,0,0,1,0,0,6,0,2,10,3,1,8,0.3,10,3
20180404SSNC0,20180404,SS,NC,0,T,36,31,1,1,4,0,0,0,0,0,1,0,4,0,0,9,0,0,8,0.125,8,1
20180404SSNC0,20180404,NC,SS,0,B,34,31,4,4,9,3,0,2,1,0,0,0,3,0,0,8,1,0,6,0.333333333,6,2
20180405KTWO0,20180405,KT,WO,0,T,37,34,3,3,6,2,0,1,0,0,1,0,2,0,0,8,0,0,4,0.142857143,7,1
20180405KTWO0,20180405,WO,KT,0,B,40,33,4,4,7,0,0,1,0,0,1,1,5,1,0,9,0,0,8,1,2,2
20180405SSNC0,20180405,NC,SS,0,B,36,35,1,1,7,1,0,1,1,0,0,0,1,0,0,11,0,1,8,0,7,0
20180405SSNC0,20180405,SS,NC,0,T,39,37,3,4,13,2,0,0,1,1,1,0,1,0,0,5,2,1,8,0.25,16,4
20180406LGLT0,20180406,LG,LT,0,T,50,40,13,14,14,3,0,5,0,0,0,1,8,0,1,4,0,1,9,0.230769231,13,3
20180406LGLT0,20180406,LT,LG,0,B,38,32,6,6,9,2,0,1,0,1,0,1,2,0,3,12,2,0,5,0.333333333,6,2
20180406WOHT0,20180406,HT,WO,0,B,48,40,11,11,16,3,0,1,0,0,0,1,6,0,1,9,0,1,13,0.352941176,17,6
20180406WOHT0,20180406,WO,HT,0,T,39,39,5,5,13,1,0,1,1,1,0,0,0,0,0,13,0,0,7,0.363636364,11,4
20180407HHKT0,20180407,HH,KT,0,T,36,35,1,2,8,2,1,0,1,0,0,0,1,0,0,10,1,1,7,0.222222222,9,2
20180407HHKT0,20180407,KT,HH,0,B,42,31,9,10,10,4,0,0,1,1,0,0,10,0,1,9,2,1,8,0.454545455,11,5
20180407LGLT0,20180407,LT,LG,0,B,43,33,7,7,13,1,0,2,0,1,1,2,5,0,2,5,0,0,12,0.285714286,7,2
20180407LGLT0,20180407,LG,LT,0,T,37,32,2,2,9,1,0,1,0,1,0,0,4,0,1,11,3,0,8,0.142857143,7,1
20180407NCOB0,20180407,NC,OB,0,T,38,36,3,3,8,2,1,1,1,0,0,0,2,0,0,11,0,1,8,0.222222222,9,2
20180407NCOB0,20180407,OB,NC,0,B,41,30,6,6,7,1,0,1,2,0,2,0,8,0,1,7,0,1,11,0.272727273,11,3
20180407SSSK0,20180407,SK,SS,0,B,46,40,4,4,7,1,0,2,1,0,1,0,5,0,0,12,1,3,7,0,6,0
20180407SSSK0,20180407,SS,SK,0,T,48,44,3,3,9,2,0,0,1,0,2,1,1,1,0,12,0,1,9,0.214285714,14,3
20180407WOHT0,20180407,HT,WO,0,B,34,30,5,5,9,1,0,1,0,1,1,0,3,1,0,6,2,0,5,0.428571429,7,3
20180407WOHT0,20180407,WO,HT,0,T,38,35,1,1,10,1,0,0,0,0,0,0,3,1,0,6,1,1,10,0.333333333,6,2
20180408HHKT0,20180408,KT,HH,0,B,47,40,8,8,10,1,0,2,1,0,0,0,7,0,0,6,0,2,9,0.3,10,3
20180408HHKT0,20180408,HH,KT,0,T,49,41,10,12,14,2,0,1,2,1,0,1,7,1,0,12,1,0,7,0.4,10,4
20180408LGLT0,20180408,LG,LT,0,T,36,30,4,4,7,2,0,0,0,1,2,0,4,0,0,6,1,4,5,0.375,8,3
20180408LGLT0,20180408,LT,LG,0,B,38,37,2,2,7,2,0,1,1,0,0,0,1,0,0,9,1,1,9,0.111111111,9,1
20180408NCOB0,20180408,OB,NC,0,B,52,38,9,11,14,4,0,0,1,0,1,1,12,2,0,9,0,0,16,0.3,20,6
20180408NCOB0,20180408,NC,OB,0,T,43,37,10,10,13,2,0,1,1,0,1,1,3,0,1,11,1,2,6,0.454545455,11,5
20180408SSSK0,20180408,SS,SK,0,T,47,38,12,12,11,3,0,3,1,0,0,1,8,0,0,6,1,0,8,0.416666667,12,5
20180408SSSK0,20180408,SK,SS,0,B,39,35,4,4,10,1,0,0,0,0,0,0,4,0,0,4,1,2,8,0.384615385,13,5
20180408WOHT0,20180408,HT,WO,0,B,31,31,4,4,9,1,0,2,0,1,0,0,0,0,0,7,1,0,3,0.333333333,6,2
20180408WOHT0,20180408,WO,HT,0,T,42,38,3,3,13,2,1,1,0,0,1,1,2,1,0,6,0,0,12,0.076923077,13,1
20180410HTHH0,20180410,HH,HT,0,B,36,30,4,4,7,0,0,2,1,0,0,0,4,0,2,8,0,0,8,0,5,0
20180410HTHH0,20180410,HT,HH,0,T,34,33,3,3,8,1,1,0,0,0,0,0,1,0,0,4,2,0,4,0.333333333,6,2
20180410KTNC0,20180410,KT,NC,0,T,35,34,5,5,8,0,0,2,1,0,0,0,1,0,0,7,1,1,3,1,2,2
20180410KTNC0,20180410,NC,KT,0,B,36,33,3,4,5,0,0,1,2,0,0,0,2,0,1,10,0,1,5,0.285714286,7,2
20180410OBSS0,20180410,SS,OB,0,B,32,31,1,1,4,2,0,1,0,0,0,0,1,0,0,11,0,2,4,0,4,0
20180410OBSS0,20180410,OB,SS,0,T,42,38,6,8,12,3,0,1,1,0,2,0,1,0,1,7,1,0,7,0.454545455,11,5
20180410SKLG0,20180410,SK,LG,0,T,43,37,4,4,12,2,0,1,1,1,0,1,3,0,2,9,1,1,12,0.2,10,2
20180410SKLG0,20180410,LG,SK,0,B,36,32,1,1,6,1,0,0,1,0,0,0,3,0,1,13,1,1,8,0.2,10,2
20180410WOLT0,20180410,WO,LT,0,T,38,29,3,3,6,2,0,1,1,1,2,0,7,0,0,11,0,1,8,0.181818182,11,2
20180410WOLT0,20180410,LT,WO,0,B,38,34,4,4,11,3,0,2,0,0,0,0,3,0,1,5,0,0,10,0.181818182,11,2
20180411HTHH0,20180411,HH,HT,0,B,37,31,6,6,11,1,0,0,2,1,0,1,3,0,2,3,0,1,7,0.416666667,12,5
20180411HTHH0,20180411,HT,HH,0,T,37,33,4,4,7,0,0,1,1,0,1,0,3,0,0,10,1,1,6,0.222222222,9,2
20180411KTNC0,20180411,KT,NC,0,T,51,47,11,12,21,4,1,2,4,2,0,0,4,0,0,7,2,0,12,0.363636364,22,8
20180411KTNC0,20180411,NC,KT,0,B,34,31,4,4,7,1,0,3,1,1,1,0,1,0,1,10,1,3,3,0,4,0
20180411OBSS0,20180411,OB,SS,0,T,44,38,7,7,10,4,0,1,2,0,0,0,5,0,1,10,1,0,10,0.307692308,13,4
20180411OBSS0,20180411,SS,OB,0,B,43,41,6,6,14,2,1,2,0,0,0,0,0,0,2,8,0,1,10,0.3,10,3
20180411SKLG0,20180411,LG,SK,0,B,30,29,2,3,7,1,0,2,0,0,0,0,1,0,0,5,2,0,3,0,5,0
20180411SKLG0,20180411,SK,LG,0,T,28,26,0,0,3,0,0,0,0,1,0,0,1,0,1,6,3,0,1,0,0,0
20180411WOLT0,20180411,LT,WO,0,B,45,38,12,12,17,4,0,0,1,0,0,2,4,0,1,7,1,0,9,0.55,20,11
20180411WOLT0,20180411,WO,LT,0,T,30,29,0,0,2,1,0,0,0,0,0,0,1,0,0,11,0,0,3,0,3,0
20180412HTHH0,20180412,HH,HT,0,B,44,40,15,15,17,6,0,2,0,0,0,0,3,0,1,7,1,0,5,0.5,18,9
20180412HTHH0,20180412,HT,HH,0,T,37,34,4,4,7,0,0,2,1,0,0,0,3,0,0,11,0,1,6,0.125,8,1
20180412KTNC0,20180412,NC,KT,0,B,35,33,2,2,6,1,0,1,0,0,0,0,2,0,0,8,2,1,6,0.2,5,1
20180412KTNC0,20180412,KT,NC,0,T,43,40,7,7,13,2,0,4,2,0,0,0,2,0,1,7,0,2,9,0.181818182,11,2
20180412OBSS0,20180412,SS,OB,0,B,38,33,2,3,7,0,1,0,0,0,0,0,3,0,2,5,1,0,8,0.2,5,1
20180412OBSS0,20180412,OB,SS,0,T,43,42,9,9,17,3,0,6,0,1,0,0,1,0,0,6,1,0,7,0.5,8,4
20180412SKLG0,20180412,SK,LG,0,T,36,33,4,4,7,3,0,0,2,0,1,0,1,1,1,10,1,2,5,0.25,12,3
20180412SKLG0,20180412,LG,SK,0,B,37,34,3,5,9,1,0,0,1,0,0,0,2,0,1,7,1,1,6,0.333333333,9,3
20180412WOLT0,20180412,WO,LT,0,T,40,36,5,5,9,1,0,1,0,0,0,0,4,0,0,12,0,0,8,0.375,8,3
20180412WOLT0,20180412,LT,WO,0,B,39,36,3,3,9,1,0,0,0,0,0,0,3,0,0,9,0,0,9,0.181818182,11,2
20180413KTLG0,20180413,KT,LG,0,T,36,32,1,1,5,0,0,1,1,0,0,0,4,0,0,6,0,0,8,0,5,0
20180413KTLG0,20180413,LG,KT,0,B,30,27,3,3,3,0,0,1,0,1,1,0,1,0,1,6,0,0,3,0.25,4,1
20180413LTHT0,20180413,HT,LT,0,B,36,28,4,4,4,1,0,1,2,0,5,0,3,0,0,10,0,0,5,0,6,0
20180413LTHT0,20180413,LT,HT,0,T,44,38,8,8,11,4,0,1,1,0,1,0,5,0,0,11,0,2,9,0.461538462,13,6
20180413NCSK0,20180413,NC,SK,0,T,36,35,2,2,7,1,0,0,3,0,0,0,0,0,1,11,0,0,7,0.375,8,3
20180413NCSK0,20180413,SK,NC,0,B,38,31,4,4,10,2,0,1,1,1,1,0,5,0,1,7,1,2,10,0.333333333,9,3
20180413OBWO0,20180413,OB,WO,0,T,47,38,11,12,12,1,1,0,0,0,0,0,8,0,1,4,2,0,8,0.315789474,19,6
20180413OBWO0,20180413,WO,OB,0,B,30,29,0,0,2,0,0,0,0,0,0,0,1,0,0,10,0,1,3,0,1,0
20180413SSHH0,20180413,SS,HH,0,T,42,39,4,4,11,1,0,0,1,0,0,1,2,0,0,8,0,0,11,0.384615385,13,5
20180413SSHH0,20180413,HH,SS,0,B,35,32,2,2,5,1,0,0,0,0,0,0,3,0,0,6,0,3,6,0.25,8,2
20180414KTLG0,20180414,KT,LG,0,T,33,30,0,0,6,3,0,0,0,1,0,0,3,0,0,9,2,2,6,0,9,0
20180414KTLG0,20180414,LG,KT,0,B,37,36,8,8,13,6,0,2,0,0,0,0,1,0,0,9,1,0,5,0.416666667,12,5
20180414NCSK0,20180414,SK,NC,0,B,39,36,7,7,12,1,0,3,0,0,0,0,3,0,0,10,0,0,8,0.285714286,7,2
20180414NCSK0,20180414,NC,SK,0,T,32,30,0,0,3,0,0,0,0,0,0,0,1,0,1,10,1,0,5,0,3,0
20180414OBWO0,20180414,OB,WO,0,T,36,36,6,6,9,2,0,2,0,0,0,0,0,0,0,7,0,0,3,0.333333333,6,2
20180414OBWO0,20180414,WO,OB,0,B,37,34,7,7,10,3,0,2,0,0,0,0,2,0,1,7,0,0,6,0.285714286,7,2
20180414SSHH0,20180414,SS,HH,0,T,39,33,2,2,6,1,0,1,1,0,0,0,5,0,1,9,0,1,10,0,10,0
20180414SSHH0,20180414,HH,SS,0,B,45,42,14,14,17,3,0,4,0,0,0,0,2,0,1,7,0,0,7,0.466666667,15,7
20180415KTLG0,20180415,LG,KT,0,B,42,36,10,11,16,4,0,1,0,0,0,2,4,0,0,5,3,0,7,0.5,12,6
20180415KTLG0,20180415,KT,LG,0,T,44,38,8,8,13,5,0,0,0,0,0,0,5,0,1,3,2,1,9,0.333333333,15,5
20180415NCSK0,20180415,SK,NC,0,B,34,31,3,3,12,0,0,0,0,0,2,0,1,0,0,3,1,0,7,0.5,6,3
20180415NCSK0,20180415,NC,SK,0,T,39,35,1,2,12,1,0,0,0,2,0,0,4,0,0,7,2,0,10,0.2,5,1
20180415OBWO0,20180415,WO,OB,0,B,38,31,2,2,4,1,0,0,0,0,0,0,5,0,2,12,0,0,9,0.2,5,1
20180415OBWO0,20180415,OB,WO,0,T,38,32,3,3,8,4,0,0,1,2,1,0,5,0,0,8,0,0,8,0.153846154,13,2
20180415SSHH0,20180415,SS,HH,0,T,37,34,4,4,11,2,0,1,0,0,1,0,2,0,0,2,2,1,6,0.2,10,2
20180415SSHH0,20180415,HH,SS,0,B,40,32,6,7,10,0,0,0,1,1,0,1,6,0,1,4,1,0,9,0.266666667,15,4
20180417HHOB0,20180417,OB,HH,0,B,33,32,2,2,7,2,0,0,0,0,0,0,1,0,0,9,1,0,4,0.142857143,7,1
20180417HHOB0,20180417,HH,OB,0,T,39,35,5,5,12,3,0,2,0,3,0,1,3,0,0,9,0,0,7,0.25,4,1
20180417LGHT0,20180417,LG,HT,0,T,42,35,4,4,8,1,0,1,1,0,0,1,5,0,1,9,0,1,11,0.166666667,12,2
20180417LGHT0,20180417,HT,LG,0,B,41,35,5,5,11,1,0,0,2,0,0,0,6,1,0,6,1,2,12,0.307692308,13,4
20180417NCWO0,20180417,NC,WO,0,T,41,38,3,3,9,1,0,1,0,1,1,0,2,0,0,9,2,0,5,0.166666667,6,1
20180417NCWO0,20180417,WO,NC,0,B,46,41,2,2,8,2,0,0,0,0,0,0,5,1,0,11,0,0,11,0.166666667,12,2
20180417SKKT0,20180417,KT,SK,0,B,40,35,5,5,11,1,0,0,0,1,0,0,5,0,0,6,0,1,8,0.333333333,12,4
20180417SKKT0,20180417,SK,KT,0,T,48,42,9,9,17,5,0,4,5,0,1,0,3,0,2,12,1,1,12,0.3125,16,5
20180417SSLT0,20180417,SS,LT,0,T,48,40,8,11,13,3,0,1,3,0,1,0,7,0,0,11,1,2,10,0.25,16,4
20180417SSLT0,20180417,LT,SS,0,B,43,38,6,6,11,3,0,2,0,0,0,0,4,0,1,9,1,0,10,0.142857143,14,2
20180418HHOB0,20180418,HH,OB,0,T,43,37,4,4,13,2,0,1,1,0,0,0,4,0,2,12,1,1,12,0.25,12,3
20180418HHOB0,20180418,OB,HH,0,B,38,32,4,5,7,2,0,0,1,0,0,0,6,0,0,12,0,0,9,0.222222222,9,2
20180418LGHT0,20180418,LG,HT,0,T,40,36,2,3,10,2,0,0,1,0,1,0,3,0,0,6,1,0,10,0.071428571,14,1
