G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20160401HTNC0,20160401,NC,HT,0,B,62966,0,1,0,0,W,0,3,19,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0
20160401HTNC0,20160401,NC,HT,0,B,63938,1,0,0,0, ,0,17,85,25,23,7,2,0,1,0,0,0,0,1,0,1,5,1,2,0,0,4,4,1.2,1.125,2.4
20160401HTNC0,20160401,HT,NC,0,T,66628,0,1,0,1,L,0,6,35,10,8,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,1.0,2.0,1.5
20160401HTNC0,20160401,NC,HT,0,B,75867,0,1,0,0, ,0,4,27,6,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6.0,1.5,0.0
20160401HTNC0,20160401,HT,NC,0,T,77637,1,0,0,0, ,0,18,112,26,22,6,2,0,2,0,0,0,0,4,0,0,7,1,0,0,0,4,4,0.0,1.588235294,2.0
20160401HTNC0,20160401,NC,HT,0,B,78352,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20160401KTSK0,20160401,SK,KT,0,B,62056,0,1,0,1, ,0,3,11,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0
20160401KTSK0,20160401,KT,SK,0,T,64001,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160401KTSK0,20160401,SK,KT,0,B,64893,0,1,0,0, ,0,5,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160401KTSK0,20160401,KT,SK,0,T,66049,1,0,0,0,W,0,18,106,25,25,7,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,4,3.0,1.75,0.0
20160401KTSK0,20160401,SK,KT,0,B,71845,0,1,0,0, ,0,4,16,5,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0
20160401KTSK0,20160401,SK,KT,0,B,72523,0,1,0,0, ,0,1,18,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0
20160401KTSK0,20160401,KT,SK,0,T,75149,0,1,0,0, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20160401KTSK0,20160401,KT,SK,0,T,77318,0,1,0,0, ,0,6,28,8,8,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0.0,0.0,1.5
20160401KTSK0,20160401,SK,KT,0,B,77829,1,0,0,0,L,0,14,91,26,22,9,0,0,2,2,0,0,1,2,0,1,4,0,0,0,0,7,7,1.5,2.357142857,1.8
20160401LTWO0,20160401,WO,LT,0,B,60339,0,1,0,0, ,0,3,22,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
20160401LTWO0,20160401,WO,LT,0,B,65331,1,0,0,0,L,0,18,90,26,26,9,2,0,0,1,0,0,0,0,0,0,5,2,0,0,0,2,1,0.3,1.5,1.285714286
20160401LTWO0,20160401,LT,WO,0,T,65543,1,0,0,0,W,0,18,98,26,21,4,1,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,0,0.0,1.5,1.5
20160401LTWO0,20160401,LT,WO,0,T,70615,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160401LTWO0,20160401,LT,WO,0,T,71801,0,1,0,0, ,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
20160401LTWO0,20160401,LT,WO,0,T,72535,0,1,0,0, ,1,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0
20160401LTWO0,20160401,WO,LT,0,B,72749,0,1,0,0, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20160401LTWO0,20160401,LT,WO,0,T,72862,0,1,0,0, ,1,2,12,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0
20160401LTWO0,20160401,LT,WO,0,T,75321,0,1,0,1,S,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160401LTWO0,20160401,WO,LT,0,B,75342,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
20160401OBSS0,20160401,OB,SS,0,T,61240,1,0,0,0,W,0,18,101,23,22,6,0,0,0,1,1,0,0,1,0,0,5,1,0,0,0,1,1,1.5,2.0,3.0
20160401OBSS0,20160401,SS,OB,0,B,61457,0,1,0,0, ,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
20160401OBSS0,20160401,OB,SS,0,T,63248,0,1,0,0, ,0,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160401OBSS0,20160401,OB,SS,0,T,76329,0,1,0,1, ,0,3,16,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
20160401OBSS0,20160401,SS,OB,0,B,76455,1,0,0,0,L,0,18,110,25,21,5,0,0,1,2,1,0,1,3,0,0,1,1,0,0,1,4,3,0.6,2.5714285709999998,2.4
20160401OBSS0,20160401,OB,SS,0,T,77263,0,1,0,0, ,1,4,18,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0
20160401OBSS0,20160401,SS,OB,0,B,77446,0,1,0,0, ,0,1,7,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160401OBSS0,20160401,SS,OB,0,B,79791,0,1,0,1, ,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160401OBSS0,20160401,SS,OB,0,B,99445,0,1,0,0, ,0,5,10,6,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,6.0
20160402HHLG0,20160402,LG,HH,0,B,60146,0,1,0,0, ,0,1,16,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,9.0,6.0
20160402HHLG0,20160402,HH,LG,0,T,60764,0,1,0,0, ,0,0,16,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20160402HHLG0,20160402,LG,HH,0,B,61891,0,1,0,0, ,0,3,9,5,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3.0,2.0,0.0
20160402HHLG0,20160402,LG,HH,0,B,62146,0,1,0,1,W,0,2,11,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.5,1.5,1.5
20160402HHLG0,20160402,HH,LG,0,T,66741,1,0,0,0, ,0,5,42,9,7,4,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,3,3,0.0,3.6,3.0
20160402HHLG0,20160402,LG,HH,0,B,70839,0,1,0,0, ,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160402HHLG0,20160402,LG,HH,0,B,71118,0,1,0,0, ,1,4,16,5,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.75,0.0
20160402HHLG0,20160402,HH,LG,0,T,71260,0,1,0,1,L,0,3,23,5,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,2.0,0.0
20160402HHLG0,20160402,HH,LG,0,T,72447,0,1,0,0, ,0,5,34,9,8,3,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,2,3.0,2.4,6.0
20160402HHLG0,20160402,LG,HH,0,B,73117,1,0,0,0, ,0,15,86,22,19,5,2,0,0,0,1,0,0,1,0,2,4,0,0,0,0,3,3,0.75,1.0,1.0
20160402HHLG0,20160402,HH,LG,0,T,74731,0,1,0,0, ,0,7,34,8,8,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.0,0.428571429,0.0
20160402HHLG0,20160402,LG,HH,0,B,76650,0,1,0,0, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160402HHLG0,20160402,LG,HH,0,B,79140,0,1,0,0, ,0,7,31,9,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.857142857,0.0
20160402HHLG0,20160402,HH,LG,0,T,79764,0,1,0,0, ,0,10,73,16,13,3,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,1,1,3.0,1.714285714,3.0
20160402HTNC0,20160402,HT,NC,0,T,60636,0,1,0,0, ,0,2,17,4,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0.0,0.0,6.0
20160402HTNC0,20160402,NC,HT,0,B,62966,0,1,0,0, ,0,3,16,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.0,1.5
20160402HTNC0,20160402,NC,HT,0,B,63959,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160402HTNC0,20160402,NC,HT,0,B,64907,0,1,0,0, ,0,3,20,4,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1.5,0.0,0.0
20160402HTNC0,20160402,NC,HT,0,B,65931,1,0,0,0,L,0,15,93,25,22,7,2,0,0,1,0,0,0,3,0,0,2,0,0,0,0,3,3,5.0,1.928571429,3.75
20160402HTNC0,20160402,NC,HT,0,B,65933,0,1,0,0, ,0,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20160402HTNC0,20160402,HT,NC,0,T,66643,1,0,0,0,W,0,21,111,28,26,6,1,0,0,1,0,0,0,1,0,1,3,1,0,0,0,1,1,0.75,0.75,0.857142857
20160402HTNC0,20160402,NC,HT,0,B,66928,0,1,0,0, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160402HTNC0,20160402,HT,NC,0,T,75668,0,1,0,1,S,0,4,18,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160402HTNC0,20160402,NC,HT,0,B,78243,0,1,0,1, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160402KTSK0,20160402,KT,SK,0,T,60264,1,0,0,0, ,0,8,49,14,12,5,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3,3,1.0,2.25,12.0
20160402KTSK0,20160402,KT,SK,0,T,65056,0,1,0,0, ,0,7,40,9,7,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1.5,1.285714286,1.0
20160402KTSK0,20160402,KT,SK,0,T,65062,0,1,0,0, ,0,6,32,7,7,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.5,0.0
20160402KTSK0,20160402,KT,SK,0,T,65067,0,1,0,0, ,0,6,32,9,8,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,1.5,0.0
20160402KTSK0,20160402,SK,KT,0,B,65856,1,0,0,0, ,0,18,99,26,24,7,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,3,2,3.0,1.5,0.428571429
20160402KTSK0,20160402,SK,KT,0,B,71845,0,1,0,0, ,0,5,31,6,4,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1.5,1.8,0.75
20160402KTSK0,20160402,SK,KT,0,B,75138,0,1,0,0, ,0,1,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,3.0,0.0
20160402KTSK0,20160402,SK,KT,0,B,75250,0,1,0,1,W,0,6,26,7,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.5,0.0
20160402KTSK0,20160402,KT,SK,0,T,77318,0,1,0,1,L,0,1,20,5,3,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,1,6.0,9.0,3.0
20160402LTWO0,20160402,LT,WO,0,T,63935,0,1,0,1, ,0,6,28,9,9,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3.0,0.0,1.5
20160402LTWO0,20160402,WO,LT,0,B,65343,0,1,0,0, ,1,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160402LTWO0,20160402,LT,WO,0,T,65546,1,0,0,0,L,0,17,89,24,20,6,0,0,0,1,1,0,0,3,0,1,4,1,0,0,0,4,4,2.25,1.588235294,1.714285714
20160402LTWO0,20160402,WO,LT,0,B,66323,1,0,0,0,W,0,15,93,21,17,2,1,0,0,2,0,0,0,4,0,0,5,0,0,0,0,1,1,2.0,1.2,0.5
20160402LTWO0,20160402,LT,WO,0,T,71801,0,1,0,0, ,0,1,10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0
20160402LTWO0,20160402,WO,LT,0,B,72749,0,1,0,0, ,1,3,18,3,3,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20160402LTWO0,20160402,WO,LT,0,B,75342,0,1,0,0, ,1,3,17,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,2.0,3.0
20160402LTWO0,20160402,WO,LT,0,B,76350,0,1,0,1, ,0,3,24,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.5,0.0,0.0
20160402OBSS0,20160402,OB,SS,0,T,61295,0,1,0,1, ,0,2,10,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,3.0
20160402OBSS0,20160402,SS,OB,0,B,61365,0,1,0,0, ,0,5,25,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,3.0
20160402OBSS0,20160402,SS,OB,0,B,61411,0,1,0,1,W,0,5,33,7,6,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0.0,0.0,6.0
20160402OBSS0,20160402,OB,SS,0,T,63248,0,1,0,0, ,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
20160402OBSS0,20160402,SS,OB,0,B,66402,1,0,0,0, ,0,15,75,23,20,6,3,0,1,1,0,0,0,3,0,0,3,1,0,1,0,4,4,0.857142857,1.8,4.5
20160402OBSS0,20160402,OB,SS,0,T,73241,0,1,0,0, ,0,5,25,5,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20160402OBSS0,20160402,SS,OB,0,B,74630,0,1,0,0, ,0,1,15,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,0.0
20160402OBSS0,20160402,OB,SS,0,T,77263,0,1,0,0,L,0,1,7,4,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3.0,6.0,0.0
20160402OBSS0,20160402,SS,OB,0,B,77927,0,1,0,0, ,0,1,12,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,9.0,0.0
20160402OBSS0,20160402,OB,SS,0,T,79229,1,0,0,0, ,0,16,92,28,25,12,2,0,1,0,0,2,0,1,0,0,4,1,0,0,0,5,5,2.25,2.4375,3.0
20160403KTSK0,20160403,SK,KT,0,B,60841,1,0,0,0, ,0,18,112,25,19,1,1,0,0,0,0,0,0,5,0,1,8,0,0,0,1,2,2,1.5,1.0,0.857142857
20160403KTSK0,20160403,SK,KT,0,B,64893,0,1,0,0, ,0,4,28,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0
20160403KTSK0,20160403,KT,SK,0,T,65062,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160403KTSK0,20160403,KT,SK,0,T,65067,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160403KTSK0,20160403,KT,SK,0,T,66032,1,0,0,0,W,0,20,107,25,22,5,1,0,0,1,1,0,1,1,0,1,3,0,0,0,0,2,2,1.2,0.833333333,1.285714286
20160403KTSK0,20160403,SK,KT,0,B,73248,0,1,0,0,L,0,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,0.0
20160403KTSK0,20160403,SK,KT,0,B,75138,0,1,0,0, ,0,1,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.0,6.0,0.0
20160403KTSK0,20160403,KT,SK,0,T,75149,0,1,0,0, ,1,3,20,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20160403KTSK0,20160403,SK,KT,0,B,75250,0,1,0,1, ,0,3,16,5,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0
20160403KTSK0,20160403,KT,SK,0,T,77318,0,1,0,0, ,1,1,12,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.0,6.0,0.0
20160403LTWO0,20160403,WO,LT,0,B,60342,0,1,0,0, ,0,2,11,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20160403LTWO0,20160403,WO,LT,0,B,65343,0,1,0,0, ,0,3,18,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.0,0.0,1.5
20160403LTWO0,20160403,WO,LT,0,B,65348,1,0,0,0, ,0,15,71,21,20,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1.5,1.5,0.0
20160403LTWO0,20160403,LT,WO,0,T,70615,0,1,0,0, ,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160403LTWO0,20160403,LT,WO,0,T,72551,0,1,0,0, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5
20160403LTWO0,20160403,LT,WO,0,T,72862,0,1,0,1,L,0,4,32,8,5,2,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,1,1,3.0,3.0,6.0
20160403LTWO0,20160403,LT,WO,0,T,73226,0,1,0,0, ,0,4,29,7,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,0.0,0.0
20160403LTWO0,20160403,WO,LT,0,B,74359,0,1,0,0, ,0,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160403LTWO0,20160403,WO,LT,0,B,76350,0,1,0,1,W,0,4,23,6,6,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1.5,1.5,3.0
20160403LTWO0,20160403,WO,LT,0,B,76430,0,1,0,0, ,0,3,23,6,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1.5,0.0,3.0
20160403LTWO0,20160403,LT,WO,0,T,77591,1,0,0,0, ,0,14,92,22,20,7,1,0,0,2,0,0,0,2,0,0,4,0,1,0,0,5,5,3.0,3.0,0.857142857
20160405LGHT0,20160405,LG,HT,0,T,60181,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160405LGHT0,20160405,HT,LG,0,B,60636,0,1,0,0, ,1,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405LGHT0,20160405,LG,HT,0,T,63111,1,0,0,0,L,0,18,99,25,22,6,1,0,1,0,0,0,0,3,0,0,9,2,1,0,0,4,2,2.0,1.588235294,0.75
20160405LGHT0,20160405,HT,LG,0,B,75620,1,0,0,0,W,0,18,96,24,23,5,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,1.0,1.0,0.375
20160405LGHT0,20160405,HT,LG,0,B,75668,0,1,0,1,S,0,3,16,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405LGHT0,20160405,LG,HT,0,T,76650,0,1,0,1, ,0,4,18,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405LGHT0,20160405,HT,LG,0,B,97336,0,1,0,0, ,1,4,18,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405NCOB0,20160405,NC,OB,0,T,61323,1,0,0,0,L,0,7,62,15,10,4,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,6,6,12.0,3.0,2.25
20160405NCOB0,20160405,OB,NC,0,B,63248,0,1,0,0, ,0,1,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160405NCOB0,20160405,NC,OB,0,T,65933,0,1,0,0, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405NCOB0,20160405,NC,OB,0,T,66928,0,1,0,0, ,0,4,26,6,4,1,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1.5,0.0,6.0
20160405NCOB0,20160405,OB,NC,0,B,73241,0,1,0,0, ,0,5,23,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20160405NCOB0,20160405,OB,NC,0,B,74513,1,0,0,0,W,0,18,104,27,21,4,0,0,0,0,0,0,0,5,0,1,7,1,0,0,0,2,2,1.8,1.0,2.4
20160405NCOB0,20160405,NC,OB,0,T,75867,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405NCOB0,20160405,OB,NC,0,B,77263,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160405NCOB0,20160405,NC,OB,0,T,78243,0,1,0,0, ,0,7,42,11,7,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405SKLT0,20160405,SK,LT,0,T,63810,1,0,0,0,L,0,21,93,29,27,4,0,0,0,0,0,0,0,1,0,1,7,0,1,0,1,2,2,0.428571429,0.7142857140000001,0.857142857
20160405SKLT0,20160405,LT,SK,0,B,64021,1,0,0,0,W,0,19,102,22,20,2,2,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0.0,0.473684211,0.428571429
20160405SKLT0,20160405,LT,SK,0,B,70615,0,1,0,0, ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
20160405SKLT0,20160405,LT,SK,0,B,71801,0,1,0,0, ,1,2,11,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405SKLT0,20160405,SK,LT,0,T,71845,0,1,0,0, ,0,2,13,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,4.5,3.0
20160405SKLT0,20160405,LT,SK,0,B,72535,0,1,0,0, ,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160405SKLT0,20160405,LT,SK,0,B,72862,0,1,0,0, ,0,0,7,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0
20160405SKLT0,20160405,LT,SK,0,B,73226,0,1,0,0, ,1,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20160405SKLT0,20160405,SK,LT,0,T,75250,0,1,0,1, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20160405SKLT0,20160405,LT,SK,0,B,75321,0,1,0,1,S,0,4,24,5,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3.0,0.75,3.0
