GYEAR,PCODE,NAME,T_ID,POSITION,AGE_VA,MONEY
2019,63123,강승호,SK,내,25,9600만원
2019,63145,배재준,LG,투,24,4500만원
2019,63202,장승현,OB,포,25,3000만원
2019,63248,함덕주,OB,투,24,26000만원
2019,63257,김인태,OB,외,25,4000만원
2019,63260,이우성,HT,외,24,4000만원
2019,63292,박종기,OB,투,24,2800만원
2019,63342,조상우,WO,투,24,6000만원
2019,63348,조덕길,WO,투,29,3000만원
2019,63360,장시윤,LG,내,25,3800만원
2019,63440,이흥련,OB,포,30,9000만원
2019,63448,김영환,KT,내,26,3000만원
2019,63450,정현,SK,내,25,5300만원
2019,63512,박진형,LT,투,25,7000만원
2019,63543,구승민,LT,투,29,9500만원
2019,63558,정준혁,LT,외,25,2700만원
2019,63559,백동훈,OB,외,28,3400만원
2019,63593,조홍석,LT,외,29,3600만원
2019,63619,손동욱,WO,투,29,2800만원
2019,63628,고영창,HT,투,30,2900만원
2019,63636,고장혁,HT,내,29,5000만원
2019,63638,박준표,HT,투,27,6500만원
2019,63700,장운호,HH,외,25,4800만원
2019,63703,박한결,HH,내,24,2700만원
2019,63704,노수광,SK,외,28,26500만원
2019,63722,한승택,HT,포,25,6000만원
2019,63749,이충호,HH,투,24,2900만원
2019,63765,김종수,HH,투,25,3000만원
2019,63791,송창현,HH,투,29,3300만원
2019,63895,최민재,SK,외,25,2800만원
2019,63903,유영준,NC,내,24,2700만원
2019,63905,윤대영,LG,내,25,3300만원
2019,63913,최재원,LG,내,28,6000만원
2019,63920,김준완,NC,외,28,8000만원
2019,63936,윤강민,NC,투,28,2700만원
2019,63950,장현식,NC,투,24,8200만원
2019,63959,임정호,NC,투,29,9200만원
2019,63960,이상민,WO,투,28,3700만원
2019,63961,윤호솔,HH,투,24,2700만원
2019,63963,권희동,NC,외,28,14000만원
2019,63991,박진우,NC,투,29,4000만원
2019,64004,김민혁,KT,외,23,3900만원
2019,64006,심우준,KT,내,24,8500만원
2019,64007,문상철,KT,내,28,3100만원
2019,64011,안승한,KT,포,27,2700만원
2019,64012,송민섭,KT,외,27,3300만원
2019,64014,김병희,KT,내,28,2800만원
2019,64021,박세웅,LT,투,23,11000만원
2019,64022,안중열,LT,포,23,5100만원
2019,64029,류희운,KT,투,24,4500만원
2019,64047,조현우,KT,투,25,2800만원
2019,64051,이영준,WO,투,27,2900만원
2019,64086,신성현,OB,내,28,5000만원
2019,64100,박재욱,LG,포,23,3600만원
2019,64117,양원혁,LG,내,27,3200만원
2019,64155,임지섭,LG,투,23,3500만원
2019,64164,류형우,LG,내,24,2700만원
2019,64166,배정대,KT,외,24,3800만원
2019,64213,최용제,OB,포,27,2800만원
2019,64260,김경호,OB,외,23,2700만원
2019,64266,이성곤,SS,외,27,3200만원
2019,64300,김하성,WO,내,23,32000만원
2019,64340,임지열,WO,내,23,2700만원
2019,64346,임병욱,WO,외,23,10000만원
2019,64350,하영민,WO,투,24,4500만원
2019,64407,김호재,SS,내,24,3000만원
2019,64410,백승민,SS,내,29,3700만원
2019,64464,이수민,SS,투,23,2700만원
2019,64468,박계범,SS,내,23,3000만원
2019,64469,송준석,SS,외,25,2900만원
2019,64493,최선호,SS,외,27,4300만원
2019,64499,김재현,SS,내,27,7000만원
2019,64501,배성근,LT,내,24,2700만원
2019,64504,오윤석,LT,내,27,3000만원
2019,64554,문동욱,HH,투,27,2900만원
2019,64560,이창진,HT,내,28,3100만원
2019,64565,이인복,LT,투,28,2800만원
2019,64602,이은총,HT,외,28,3000만원
2019,64615,차명진,HT,투,24,2800만원
2019,64646,박찬호,HT,내,24,4200만원
2019,64657,박준태,HT,외,27,7000만원
2019,64706,이창열,HH,내,27,2900만원
2019,64717,지성준,HH,포,25,5700만원
2019,64718,최영환,LT,투,27,3000만원
2019,64724,박준혁,HH,외,28,3000만원
2019,64759,서균,HH,투,27,5500만원
2019,64760,황영국,HH,투,23,2700만원
2019,64768,조영우,SK,투,24,2900만원
2019,64769,정광운,SS,투,28,2800만원
2019,64793,김민수,SS,포,28,3300만원
2019,64802,조성모,SK,내,27,2700만원
2019,64803,임재현,SK,외,28,3200만원
2019,64805,이승진,SK,투,24,6700만원
2019,64868,조용호,KT,외,29,4000만원
2019,64893,박민호,SK,투,27,4000만원
2019,64906,강민국,KT,내,27,2700만원
2019,64984,김태진,NC,내,23,3300만원
2019,64995,배재환,NC,투,24,4300만원
2019,65042,홍성무,NC,투,26,3000만원
2019,65048,김민수,KT,투,26,3000만원
2019,65056,엄상백,KT,투,22,8000만원
2019,65058,정성곤,KT,투,23,5300만원
2019,65060,주권,KT,투,24,6300만원
2019,65062,김재윤,KT,투,28,10000만원
2019,65064,윤수호,OB,투,27,5000만원
2019,65067,조무근,LT,투,27,3500만원
2019,65109,백승현,LG,내,24,3100만원
2019,65117,이상규,LG,투,22,2700만원
2019,65132,김재성,LG,포,22,2900만원
2019,65136,박지규,LG,내,27,4500만원
2019,65207,신민재,LG,내,23,2700만원
2019,65269,김민혁,OB,내,23,3400만원
2019,65304,김은성,WO,내,26,2700만원
2019,65320,최원태,WO,투,22,27000만원
2019,65343,김택형,SK,투,22,4000만원
2019,65357,송성문,WO,내,22,7500만원
2019,65362,송우현,WO,외,22,2700만원
2019,65398,임규빈,WO,투,27,2700만원
2019,65399,허정협,WO,외,29,4000만원
2019,65462,김기환,SS,외,23,2700만원
2019,65464,최정용,HT,내,22,3600만원
2019,65496,홍정우,SS,투,23,2800만원
2019,65509,차재용,LT,투,22,2700만원
2019,65515,강로한,LT,내,27,2900만원
2019,65516,배제성,KT,투,22,3100만원
2019,65543,린드블럼,OB,투,32,1700000달러
2019,65546,레일리,LT,투,31,1170000달러
2019,65586,전병우,LT,내,26,4000만원
2019,65610,황대인,HT,내,23,3200만원
2019,65616,이민우,HT,투,26,4000만원
2019,65618,황인준,HT,투,27,5700만원
2019,65639,박정수,HT,투,23,3300만원
2019,65643,문경찬,HT,투,27,5500만원
2019,65653,김호령,HT,외,27,8500만원
2019,65665,이준영,HT,투,26,3000만원
2019,65696,김명찬,HT,투,26,3500만원
2019,65764,김민우,HH,투,23,4700만원
2019,65769,김범수,HH,투,23,5800만원
2019,65801,이재관,SK,투,23,2700만원
2019,65827,조한욱,KT,투,22,2700만원
2019,65869,이현석,SK,포,27,2800만원
2019,65898,김웅빈,WO,내,23,3700만원
2019,65905,최승민,NC,외,23,2700만원
2019,65933,구창모,NC,투,22,12500만원
2019,65964,이우석,NC,투,23,3000만원
2019,66018,김선기,WO,투,27,3000만원
2019,66047,박세진,KT,투,22,3200만원
2019,66052,남태혁,SK,내,28,3300만원
2019,66064,김태오,KT,투,21,3300만원
2019,66068,서의태,WO,투,21,2700만원
2019,66108,홍창기,LG,외,25,3500만원
2019,66112,김기연,LG,포,21,2800만원
2019,66145,김대현,LG,투,22,6400만원
2019,66160,유재유,OB,투,22,3200만원
2019,66203,서예일,OB,내,26,3100만원
2019,66207,황경태,OB,내,22,3100만원
2019,66291,이영하,OB,투,21,10000만원
2019,66354,주효상,WO,포,21,4500만원
2019,66392,김종덕,WO,포,26,2700만원
2019,66398,이찬석,WO,투,22,2700만원
2019,66409,이성규,SS,내,25,3300만원
2019,66444,이케빈,SK,투,27,2700만원
2019,66451,최충연,SS,투,22,13500만원
2019,66462,김성훈,SS,내,25,7000만원
2019,66469,황선도,SS,외,21,2700만원
2019,66492,김승현,SS,투,27,5500만원
2019,66493,임대한,SS,투,25,4000만원
2019,66504,이찬건,LT,내,23,2700만원
2019,66508,나경민,LT,외,27,5500만원
2019,66557,한승혁,LT,투,23,2700만원
2019,66606,최원준,HT,내,22,10000만원
2019,66609,전상현,HT,투,23,3300만원
2019,66615,류승현,HT,내,22,3600만원
2019,66657,이진영,HT,외,21,3400만원
2019,66662,신범수,HT,포,21,3200만원
2019,66702,이동훈,HH,외,22,3500만원
2019,66704,김태연,HH,내,22,3200만원
2019,66706,장진혁,HH,외,25,3800만원
2019,66707,박상언,HH,포,22,2800만원
2019,66715,김인환,HH,내,25,3000만원
2019,66741,김재영,HH,투,25,7100만원
2019,66749,김주현,HH,내,25,2800만원
2019,66802,하성진,SK,내,22,2700만원
2019,66833,임석진,SK,내,21,2700만원
2019,66838,김동엽,SS,외,28,18500만원
2019,66859,김주한,SK,투,26,6000만원
2019,66864,안상현,SK,내,22,3000만원
2019,66917,김찬형,NC,내,21,4300만원
2019,66920,최성영,NC,투,22,5800만원
2019,66960,정수민,NC,투,29,5200만원
2019,67006,안치영,KT,내,21,2900만원
2019,67008,이대은,KT,투,30,2700만원
2019,67025,로하스,KT,외,29,1000000달러
2019,67045,조병욱,KT,투,21,2700만원
2019,67048,이정현,KT,투,21,2700만원
2019,67066,이종혁,KT,투,22,4400만원
2019,67092,이재근,KT,내,24,2900만원
2019,67116,오석주,LG,투,21,2700만원
2019,67119,고우석,LG,투,20,6200만원
2019,67122,김태형,LG,투,20,2900만원
2019,67123,전준호,LG,포,21,2700만원
2019,67202,박유연,OB,포,20,2800만원
2019,67207,이유찬,OB,내,20,2900만원
2019,67263,최원준,OB,투,24,2900만원
2019,67266,박치국,OB,투,21,9500만원
2019,67304,김혜성,WO,내,20,7000만원
2019,67313,브리검,WO,투,31,700000달러
2019,67341,이정후,WO,외,20,23000만원
2019,67365,양기현,WO,투,20,2700만원
2019,67391,김재웅,WO,투,20,2700만원
2019,67419,문용익,SS,투,24,2800만원
2019,67421,최지광,SS,투,21,3100만원
2019,67443,장지훈,SS,투,22,2800만원
2019,67450,러프,SS,내,32,1300000달러
2019,67467,김시현,SS,투,20,3300만원
2019,67504,김민수,LT,내,21,2700만원
2019,67539,나종덕,LT,포,21,4300만원
2019,67588,윤성빈,LT,투,20,4200만원
2019,67603,이승호,WO,투,20,5000만원
2019,67604,강이준,HT,투,21,2800만원
2019,67610,김석환,HT,내,20,2900만원
2019,67640,유승철,HT,투,21,6000만원
2019,67644,이정훈,HT,포,24,3000만원
2019,67646,박진태,HT,투,24,6000만원
2019,67703,박상원,HH,투,24,9000만원
2019,67737,김진영,HH,투,27,3000만원
2019,67762,김성훈,HH,투,21,3600만원
2019,67828,김성민,WO,투,25,5800만원
2019,67863,이원준,SK,투,21,3000만원
2019,67872,로맥,SK,내,33,1050000달러
2019,67944,신진호,NC,포,27,2800만원
2019,67962,소이현,NC,투,20,2700만원
2019,68036,최건,KT,투,20,2800만원
2019,68043,김민,KT,투,20,4000만원
2019,68050,강백호,KT,외,19,12000만원
2019,68067,신병률,KT,투,23,3100만원
2019,68068,박시윤,KT,투,20,2700만원
2019,68069,고명성,KT,내,20,2800만원
2019,68097,박주현,KT,투,19,2700만원
2019,68100,최현준,LG,내,20,2700만원
2019,68130,김영준,LG,투,20,3700만원
2019,68135,윌슨,LG,투,29,900000달러
2019,68157,이강욱,LG,투,23,2700만원
2019,68159,성동현,LG,투,20,2800만원
2019,68200,김민규,OB,투,20,2800만원
2019,68204,권민석,OB,내,20,2700만원
2019,68205,전민재,OB,내,20,2800만원
2019,68211,이승민,OB,포,24,2700만원
2019,68240,후랭코프,OB,투,30,1100000달러
2019,68249,박신지,OB,투,19,3300만원
2019,68269,김호준,OB,투,21,2700만원
2019,68302,배현호,WO,포,20,2700만원
2019,68330,예진원,WO,외,20,2700만원
2019,68341,안우진,WO,투,19,3200만원
2019,68345,샌즈,WO,외,31,400000달러
2019,68346,김수환,WO,내,21,2700만원
2019,68362,추재현,WO,외,20,2700만원
2019,68403,김윤수,SS,투,19,2700만원
2019,68407,공민규,SS,내,19,2700만원
2019,68415,양창섭,SS,투,19,7000만원
2019,68419,최채흥,SS,투,24,4000만원
2019,68453,김용하,SS,투,19,2800만원
2019,68454,김태우,SS,투,19,2700만원
2019,68463,윤정빈,SS,외,20,2900만원
2019,68466,이태훈,SS,외,24,2700만원
2019,68468,서주원,SS,포,20,2700만원
2019,68501,최하늘,LT,투,20,2700만원
2019,68518,정보근,LT,포,19,2700만원
2019,68525,한동희,LT,내,20,4900만원
2019,68529,이승헌,LT,투,20,2700만원
2019,68556,정성종,LT,투,23,3700만원
2019,68614,오정환,HT,내,20,2700만원
2019,68616,김승범,HT,투,20,2700만원
2019,68639,하준영,HT,투,19,3000만원
2019,68646,한준수,HT,포,20,2700만원
2019,68700,이원석,HH,외,20,2700만원
2019,68701,김진욱,HH,투,19,3000만원
2019,68703,박주홍,HH,투,19,3500만원
2019,68707,김민기,HH,내,20,2700만원
2019,68730,호잉,HH,외,30,800000달러
2019,68743,정은원,HH,내,19,5500만원
2019,68815,산체스,SK,투,29,950000달러
2019,68830,김정우,SK,투,20,2700만원
2019,68848,조성훈,SK,투,20,2700만원
2019,68868,최준우,SK,내,20,2900만원
2019,68869,전경원,SK,포,20,2900만원
2019,68900,김영규,NC,투,19,2700만원
2019,68901,이인혁,NC,외,20,2700만원
2019,68904,오영수,NC,내,19,3000만원
2019,68906,김철호,NC,내,21,2700만원
2019,68912,김형준,NC,포,19,3200만원
2019,69032,쿠에바스,KT,투,28,370000달러
2019,69035,이정훈,KT,투,18,2700만원
2019,69041,손동현,KT,투,18,2700만원
2019,69045,알칸타라,KT,투,26,450000달러
2019,69047,전용주,KT,투,19,2700만원
2019,69054,이상동,KT,투,23,2700만원
2019,69055,고성민,KT,포,23,2700만원
2019,69056,박민석,KT,내,19,2700만원
2019,69068,이선우,KT,투,18,2700만원
2019,69100,구본혁,LG,내,22,2700만원
2019,69103,켈리,LG,투,29,600000달러
2019,69111,한선태,LG,투,25,2700만원
2019,69134,이정용,LG,투,23,2700만원
2019,69150,조셉,LG,내,27,700000달러
2019,69158,강정현,LG,투,23,2700만원
2019,69159,정우영,LG,투,19,2700만원
2019,69165,페게로,LG,내,32,150000달러
2019,69168,이상영,LG,투,18,2700만원
2019,69203,송승환,OB,내,18,2700만원
2019,69204,전창민,OB,투,19,2700만원
2019,69205,이교훈,OB,투,19,2700만원
2019,69206,이재민,OB,투,21,2700만원
2019,69207,김태근,OB,외,22,2700만원
2019,69209,페르난데스,OB,내,31,300000달러
2019,69238,김대한,OB,외,18,2700만원
2019,69306,김주형,WO,내,23,2700만원
2019,69328,박주성,WO,투,18,2700만원
2019,69332,주성원,WO,포,18,2700만원
2019,69343,요키시,WO,투,29,400000달러
2019,69360,조영건,WO,투,20,2700만원
2019,69393,김신회,WO,외,19,2700만원
2019,69399,윤정현,WO,투,26,2700만원
2019,69403,양우현,SS,내,19,2700만원
2019,69405,윌리엄슨,SS,외,28,225000달러
2019,69413,맥과이어,SS,투,30,600000달러
2019,69418,박승규,SS,외,18,2700만원
2019,69428,이병헌,SS,포,19,2700만원
2019,69430,오상민,SS,투,19,2700만원
2019,69435,헤일리,SS,투,28,550000달러
2019,69439,라이블리,SS,투,27,225000달러
2019,69442,김도환,SS,포,19,2700만원
2019,69446,원태인,SS,투,19,2700만원
2019,69453,이학주,SS,내,28,2700만원
2019,69507,박영완,LT,외,18,2700만원
2019,69508,신용수,LT,내,23,2700만원
2019,69516,김현수,LT,투,19,2700만원
2019,69517,고승민,LT,내,18,2700만원
2019,69530,아수아헤,LT,내,27,551000달러
2019,69539,서준원,LT,투,18,2700만원
2019,69550,톰슨,LT,투,25,760000달러
2019,69569,윌슨,LT,내,28,400000달러
2019,69585,강민성,LT,투,19,2700만원
2019,69594,박진,LT,투,20,2700만원
2019,69605,해즐베이커,HT,외,31,500000달러
2019,69620,김기훈,HT,투,19,2700만원
2019,69636,오선우,HT,내,22,2700만원
2019,69640,터너,HT,투,28,700000달러
2019,69643,홍원빈,HT,투,18,2700만원
2019,69645,장지수,HT,투,19,2700만원
2019,69646,양승철,HT,투,26,2700만원
2019,69652,터커,HT,외,29,180000달러
2019,69656,윌랜드,HT,투,29,700000달러
2019,69727,변우혁,HH,내,19,2700만원
2019,69737,노시환,HH,내,18,2700만원
2019,69744,서폴드,HH,투,29,700000달러
2019,69745,김이환,HH,투,18,2700만원
2019,69748,채드벨,HH,투,30,400000달러
2019,69762,박윤철,HH,투,23,2700만원
2019,69766,유장혁,HH,외,19,2700만원
2019,69767,정이황,HH,투,19,2700만원
2019,69802,최경모,SK,내,23,2700만원
2019,69804,채현우,SK,외,23,2700만원
2019,69813,하재훈,SK,투,28,2700만원
2019,69825,김창평,SK,내,19,2700만원
2019,69839,백승건,SK,투,18,2700만원
2019,69860,김성민,SK,포,26,2700만원
2019,69861,다익손,LT,투,25,600000달러
2019,69893,최재성,SK,투,18,2700만원
2019,69901,스몰린스키,NC,외,30,250000달러
2019,69934,버틀러,NC,투,28,800000달러
2019,69940,루친스키,NC,투,30,600000달러
2019,69950,베탄코트,NC,포,27,500000달러
2019,69953,프리드릭,NC,투,32,150000달러
2019,69962,송명기,NC,투,18,2700만원
2019,69965,박수현,NC,내,19,2700만원
2019,69969,전사민,NC,투,20,2700만원
2019,69974,배민서,NC,투,19,2700만원
2019,69984,최재익,NC,투,18,2700만원
2019,70410,김주찬,HT,내,38,40000만원
2019,70425,배영수,OB,투,38,10000만원
2019,70756,이범호,HT,내,37,65000만원
2019,71118,이동현,LG,투,36,10000만원
2019,71184,이성우,LG,포,37,7000만원
2019,71432,박한이,SS,외,40,25000만원
2019,71564,이대호,LT,내,37,250000만원
2019,71752,김태균,HH,내,37,100000만원
2019,71837,김강민,SK,외,36,40000만원
2019,71842,정상호,LG,포,36,50000만원
2019,71845,채병용,SK,투,37,18000만원
2019,72133,박용택,LG,외,40,80000만원
2019,72443,최형우,HT,외,35,150000만원
2019,72447,권혁,OB,투,35,20000만원
2019,72456,손주인,SS,내,35,15000만원
2019,72523,고효준,LT,투,36,9000만원
2019,72546,문규현,LT,내,36,18000만원
2019,72862,윤길현,LT,투,35,50000만원
2019,73113,박경수,KT,내,35,40000만원
2019,73117,우규민,SS,투,34,70000만원
2019,73136,이성열,HH,내,34,32000만원
2019,73153,이대형,KT,외,35,20000만원
2019,73209,나주환,SK,내,35,32000만원
2019,73213,손시헌,NC,내,38,50000만원
2019,73248,김승회,OB,투,38,10000만원
2019,73306,지석훈,NC,내,35,15000만원
2019,73342,이택근,WO,외,39,50000만원
2019,73606,서동욱,HT,내,35,11100만원
2019,73738,안영명,HH,투,34,35000만원
2019,73750,윤규진,HH,투,34,20000만원
2019,73801,송은범,LG,투,35,25000만원
2019,74163,이용규,HH,외,33,40000만원
2019,74167,심수창,LG,투,38,5000만원
2019,74206,김재호,OB,내,34,65000만원
2019,74215,윤석민,KT,내,33,24000만원
2019,74339,유한준,KT,외,38,60000만원
2019,74359,오주원,WO,투,34,15000만원
2019,74454,윤성환,SS,투,37,40000만원
2019,74465,박석민,NC,내,34,75000만원
2019,74513,장원준,OB,투,33,60000만원
2019,74540,강민호,SS,포,33,125000만원
2019,74543,최대성,OB,투,34,3500만원
2019,74605,김주형,HT,내,33,4500만원
2019,74630,박근홍,LT,투,33,5000만원
2019,74729,최진행,HH,외,33,20000만원
2019,74731,송창식,HH,투,34,20000만원
2019,74748,정재원,SK,투,34,4000만원
2019,74838,윤희상,SK,투,34,15500만원
2019,74846,박정권,SK,내,37,40000만원
2019,74857,정우람,HH,투,34,80000만원
2019,75125,박병호,WO,내,33,150000만원
2019,75138,신재웅,SK,투,37,17000만원
2019,75151,정의윤,SK,외,32,30000만원
2019,75250,박정배,SK,투,37,14000만원
2019,75258,금민철,KT,투,32,15000만원
2019,75321,손승락,LT,투,37,70000만원
2019,75334,오재일,OB,내,32,30000만원
2019,75340,전유수,KT,투,32,6000만원
2019,75342,이보근,WO,투,33,20000만원
2019,75421,오승환,SS,투,36,60000만원
2019,75566,이원석,SS,내,32,30000만원
2019,75620,윤석민,HT,투,32,20000만원
2019,75730,윤근영,KT,투,33,3700만원
2019,75808,정근우,HH,내,36,70000만원
2019,75847,최정,SK,내,32,120000만원
2019,75867,김진성,NC,투,34,20000만원
2019,76100,이병규,LT,외,35,9500만원
2019,76118,원종현,NC,투,31,20000만원
2019,76158,최승준,SK,내,31,5000만원
2019,76225,김건국,LT,투,31,3000만원
2019,76232,양의지,NC,포,32,200000만원
2019,76249,민병헌,LT,외,32,125000만원
2019,76267,최주환,OB,내,31,38500만원
2019,76290,김현수,LG,외,31,130000만원
2019,76313,황재균,KT,내,31,120000만원
2019,76329,이현승,OB,투,35,40000만원
2019,76350,김세현,HT,투,31,17400만원
2019,76355,장원삼,LG,투,36,5000만원
2019,76368,유재신,HT,외,31,5700만원
2019,76430,김상수,WO,투,31,20000만원
2019,76455,차우찬,LG,투,32,100000만원
2019,76509,김문호,LT,외,32,8000만원
2019,76540,배장호,LT,투,32,8000만원
2019,76610,한기주,SS,투,32,7500만원
2019,76650,진해수,LG,투,33,18000만원
2019,76653,박경태,HT,투,31,3500만원
2019,76720,정범모,NC,포,32,6800만원
2019,76753,송광민,HH,내,36,25000만원
2019,76757,유원상,NC,투,33,6000만원
2019,76802,김성현,SK,내,32,28000만원
2019,76812,이재원,SK,포,31,140000만원
2019,76849,이명기,NC,외,31,22000만원
2019,76858,박희수,SK,투,35,15500만원
2019,76869,김재현,SK,외,31,5600만원
2019,77211,이용찬,OB,투,30,39000만원
2019,77243,허도환,SK,포,34,6000만원
2019,77248,오재원,OB,내,34,55000만원
2019,77263,김강률,OB,투,30,19000만원
2019,77318,장시환,LT,투,31,8500만원
2019,77446,백정현,SS,투,31,21000만원
2019,77463,채태인,LT,내,36,20000만원
2019,77532,손아섭,LT,외,31,150000만원
2019,77563,이상화,KT,투,31,6800만원
2019,77564,김민성,LG,내,30,40000만원
2019,77591,송승준,LT,투,39,40000만원
2019,77637,양현종,HT,투,31,230000만원
2019,77654,이준수,KT,포,31,3100만원
2019,77829,김광현,SK,투,30,150000만원
2019,77927,장필준,SS,투,31,17000만원
2019,78122,김태군,NC,포,29,23000만원
2019,78135,이형종,LG,외,30,17000만원
2019,78148,정찬헌,LG,투,29,17000만원
2019,78168,서건창,WO,내,29,35000만원
2019,78217,김용의,LG,내,33,8500만원
2019,78224,김재환,OB,외,30,73000만원
2019,78247,홍상삼,OB,투,29,7000만원
2019,78288,최재훈,HH,포,29,12500만원
2019,78352,임창민,NC,투,33,20000만원
2019,78361,전민수,LG,외,30,4000만원
2019,78366,민태호,NC,투,29,3600만원
2019,78513,전준우,LT,외,33,50000만원
2019,78517,하준호,KT,투,30,4000만원
2019,78548,장성우,KT,포,29,9500만원
2019,78566,황진수,LT,내,30,4000만원
2019,78603,김선빈,HT,내,29,30000만원
2019,78629,나지완,HT,외,34,60000만원
2019,78643,백용환,HT,포,30,4500만원
2019,78756,오선진,HH,내,30,7500만원
2019,78813,모창민,NC,내,34,30000만원
2019,78819,백청훈,SK,투,31,3000만원
2019,79109,오지환,LG,내,29,40000만원
2019,79113,문선재,HT,외,29,6500만원
