G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20200505OBLG0,20200505,LG,OB,0,B,76650,0,1,0,0, ,1,3,18,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
20200505WOHT0,20200505,WO,HT,0,T,61268,0,1,0,0,W,0,5,21,6,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
20200505WOHT0,20200505,HT,WO,0,B,61643,0,1,0,1, ,0,10,46,13,12,3,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,3,3,0,0,3
20200505WOHT0,20200505,HT,WO,0,B,63628,0,1,0,0, ,0,3,24,7,6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,9,0,3
20200505WOHT0,20200505,WO,HT,0,T,65398,0,1,0,0, ,0,3,15,4,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
20200505WOHT0,20200505,HT,WO,0,B,66630,0,1,0,0, ,0,5,43,9,7,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,3,0,6
20200505WOHT0,20200505,WO,HT,0,T,67313,1,0,0,0, ,0,10,62,13,11,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1.5,3
20200505WOHT0,20200505,WO,HT,0,T,67391,0,1,0,0, ,0,3,19,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200505WOHT0,20200505,WO,HT,0,T,67828,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200505WOHT0,20200505,WO,HT,0,T,69399,0,1,0,1, ,0,3,22,7,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0
20200505WOHT0,20200505,HT,WO,0,B,77637,1,0,0,0,L,0,9,73,15,13,4,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,4,9,2.142857143,3
20200506HHSK0,20200506,SK,HH,0,B,50835,1,0,0,0,W,0,20,94,25,22,3,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,1,1,1,0.333333333,2
20200506HHSK0,20200506,HH,SK,0,T,61214,0,1,0,0, ,0,2,12,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200506HHSK0,20200506,SK,HH,0,B,61895,0,1,0,0, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200506HHSK0,20200506,HH,SK,0,T,62611,1,0,0,0,L,0,5,42,10,9,4,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,2,2.25,3,6
20200506HHSK0,20200506,SK,HH,0,B,64893,0,1,0,0, ,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506HHSK0,20200506,HH,SK,0,T,65764,0,1,0,0, ,0,13,71,18,16,3,0,0,2,1,0,1,0,1,0,0,5,0,1,0,0,3,3,0,2,0.6
20200506HHSK0,20200506,HH,SK,0,T,67737,0,1,0,1, ,0,1,7,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0
20200506HHSK0,20200506,SK,HH,0,B,69813,0,1,0,1, ,0,3,22,6,5,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1.5
20200506HHSK0,20200506,HH,SK,0,T,73738,0,1,0,0, ,0,3,12,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
20200506LTKT0,20200506,LT,KT,0,T,60559,0,1,0,0, ,0,3,20,6,4,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0
20200506LTKT0,20200506,LT,KT,0,T,63543,0,1,0,1, ,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506LTKT0,20200506,KT,LT,0,B,65060,0,1,0,0, ,0,3,12,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506LTKT0,20200506,KT,LT,0,B,67008,0,1,0,1, ,0,3,16,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1.5,0,0
20200506LTKT0,20200506,KT,LT,0,B,69032,1,0,0,0,L,0,15,81,23,20,6,1,0,1,1,0,0,2,0,0,1,5,0,0,0,0,6,6,1.2,1.5,0.857142857
20200506LTKT0,20200506,KT,LT,0,B,69041,0,1,0,0, ,0,3,22,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20200506LTKT0,20200506,LT,KT,0,T,69539,1,0,0,0,W,0,18,83,25,24,5,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0.5,1
20200506LTKT0,20200506,KT,LT,0,B,75340,0,1,0,0, ,0,3,22,4,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
20200506LTKT0,20200506,LT,KT,0,T,79545,0,1,0,0, ,0,3,14,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20200506NCSS0,20200506,NC,SS,0,T,50912,1,0,0,0,W,0,15,95,21,19,4,1,0,2,0,0,0,0,1,0,1,7,0,0,0,0,2,2,0,0.75,0.6
20200506NCSS0,20200506,NC,SS,0,T,60339,0,1,0,0, ,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200506NCSS0,20200506,SS,NC,0,B,61457,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200506NCSS0,20200506,SS,NC,0,B,62920,0,1,0,1, ,0,3,27,6,5,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,0
20200506NCSS0,20200506,NC,SS,0,T,63959,0,1,0,0, ,1,2,9,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.5,0
20200506NCSS0,20200506,NC,SS,0,T,63991,0,1,0,0, ,1,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200506NCSS0,20200506,SS,NC,0,B,67421,0,1,0,0, ,0,3,22,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6
20200506NCSS0,20200506,SS,NC,0,B,69439,1,0,0,0,L,0,18,97,26,22,6,1,0,2,1,2,0,0,3,0,1,6,0,0,0,0,4,4,0.6,1.285714286,1
20200506NCSS0,20200506,NC,SS,0,T,76118,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506NCSS0,20200506,NC,SS,0,T,78352,0,1,0,0, ,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,LG,OB,0,B,50126,0,1,0,0, ,0,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,LG,OB,0,B,60337,0,1,0,0, ,0,4,21,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,LG,OB,0,B,60845,0,1,0,1, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,OB,LG,0,T,62951,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,OB,LG,0,T,63248,0,1,0,0, ,1,5,28,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,LG,OB,0,B,65117,0,1,0,0, ,0,3,16,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
20200506OBLG0,20200506,OB,LG,0,T,66291,1,0,0,0,W,0,19,96,27,24,5,0,0,0,1,0,0,0,2,0,1,3,1,0,0,0,2,1,0.5,1,3
20200506OBLG0,20200506,LG,OB,0,B,73801,1,0,0,0,L,0,7,53,16,14,9,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,5,4.5,3,6
20200506OBLG0,20200506,LG,OB,0,B,79140,0,1,0,0, ,0,4,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20200506OBLG0,20200506,LG,OB,0,B,79825,0,1,0,0, ,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200506WOHT0,20200506,HT,WO,0,B,50636,1,0,0,0, ,0,17,88,22,21,5,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0.882352941,1
20200506WOHT0,20200506,WO,HT,0,T,63342,0,1,0,1,S,0,3,10,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20200506WOHT0,20200506,HT,WO,0,B,63638,0,1,0,0, ,0,4,19,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20200506WOHT0,20200506,WO,HT,0,T,64051,0,1,0,0, ,1,3,14,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1.5
20200506WOHT0,20200506,HT,WO,0,B,65665,0,1,0,0,L,0,1,5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0
20200506WOHT0,20200506,HT,WO,0,B,66609,0,1,0,1, ,0,5,30,7,4,1,1,0,0,1,0,1,1,1,0,0,2,0,0,0,0,1,0,0.75,1.2,1.5
20200506WOHT0,20200506,WO,HT,0,T,69343,1,0,0,0, ,0,15,66,21,20,5,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,6,1.2,0.5
20200506WOHT0,20200506,WO,HT,0,T,74359,0,1,0,0,W,0,3,14,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20200506WOHT0,20200506,WO,HT,0,T,76430,0,1,0,0, ,0,3,14,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3
20200507HHSK0,20200507,HH,SK,0,T,60768,0,1,0,0, ,0,2,32,6,4,3,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,2,2,0,0,0
20200507HHSK0,20200507,SK,HH,0,B,60841,1,0,0,0, ,0,15,91,22,21,8,0,0,0,4,0,0,0,1,0,0,4,2,0,0,0,2,2,1.5,1.8,1.5
20200507HHSK0,20200507,SK,HH,0,B,63894,0,1,0,0, ,0,4,12,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200507HHSK0,20200507,SK,HH,0,B,65343,0,1,0,0, ,0,0,11,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0,0,0
20200507HHSK0,20200507,SK,HH,0,B,65411,0,1,0,1, ,0,6,25,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200507HHSK0,20200507,SK,HH,0,B,66859,0,1,0,0,L,0,2,12,5,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,6,0
20200507HHSK0,20200507,HH,SK,0,T,67703,0,1,0,0, ,0,3,17,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6
20200507HHSK0,20200507,HH,SK,0,T,74857,0,1,0,1,S,0,4,17,6,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
20200507HHSK0,20200507,SK,HH,0,B,76350,0,1,0,0, ,0,0,14,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
20200507HHSK0,20200507,HH,SK,0,T,77318,1,0,0,0,W,0,18,98,29,26,9,2,1,0,0,0,0,0,1,0,2,6,1,0,0,0,2,2,1,2,9
20200507LTKT0,20200507,LT,KT,0,T,62528,0,1,0,1, ,0,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507LTKT0,20200507,LT,KT,0,T,63512,0,1,0,0, ,0,1,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
20200507LTKT0,20200507,LT,KT,0,T,63543,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507LTKT0,20200507,LT,KT,0,T,64021,1,0,0,0, ,0,14,87,21,19,6,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,3,3,0.6,1.714285714,4
20200507LTKT0,20200507,KT,LT,0,B,65048,0,1,0,0,L,0,2,14,5,5,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1.5,4.5,6
20200507LTKT0,20200507,KT,LT,0,B,65062,0,1,0,0, ,0,3,23,7,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,3,0
20200507LTKT0,20200507,KT,LT,0,B,65516,1,0,0,0, ,0,19,87,27,26,8,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,0.75,1.421052632,0.375
20200507LTKT0,20200507,KT,LT,0,B,78517,0,1,0,1, ,0,3,33,6,4,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,1.5,4.5,3
20200507LTKT0,20200507,LT,KT,0,T,79293,0,1,0,0,W,0,3,19,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200507LTKT0,20200507,LT,KT,0,T,79545,0,1,0,0, ,1,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200507NCSS0,20200507,SS,NC,0,B,50404,1,0,0,0,L,0,18,97,26,23,6,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,5,5,1,1.714285714,0
20200507NCSS0,20200507,SS,NC,0,B,61365,0,1,0,1, ,0,3,21,6,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,6
20200507NCSS0,20200507,NC,SS,0,T,65042,0,1,0,1,S,0,9,61,16,12,3,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2,2,1.2,0,1
20200507NCSS0,20200507,SS,NC,0,B,65496,0,1,0,0, ,0,3,41,9,6,3,1,0,0,0,0,0,1,1,0,1,3,0,0,0,0,3,2,2,0,3
20200507NCSS0,20200507,NC,SS,0,T,65933,1,0,0,0,W,0,18,90,22,20,2,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,1,1
20200507NCSS0,20200507,SS,NC,0,B,77927,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507OBLG0,20200507,LG,OB,0,B,50126,0,1,0,0, ,0,9,45,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
20200507OBLG0,20200507,LG,OB,0,B,50157,0,1,0,0, ,0,3,24,6,5,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1.5,9,3
20200507OBLG0,20200507,OB,LG,0,T,50234,1,0,0,0,W,0,18,94,24,21,7,2,0,0,0,0,1,1,1,0,0,6,1,0,0,0,3,3,0.6,1.5,1.714285714
20200507OBLG0,20200507,LG,OB,0,B,60337,0,1,0,1, ,0,3,20,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5
20200507OBLG0,20200507,OB,LG,0,T,62242,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507OBLG0,20200507,OB,LG,0,T,67263,0,1,0,0, ,0,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507OBLG0,20200507,OB,LG,0,T,67266,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507OBLG0,20200507,OB,LG,0,T,76329,0,1,0,0, ,0,1,11,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20200507OBLG0,20200507,LG,OB,0,B,78148,1,0,0,0,L,0,12,63,19,18,7,2,0,1,0,1,0,1,0,0,0,3,0,0,0,0,5,3,0.75,1.75,2
20200507WOHT0,20200507,WO,HT,0,T,61268,0,1,0,0, ,1,3,13,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
20200507WOHT0,20200507,HT,WO,0,B,62263,0,1,0,0,W,0,5,24,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200507WOHT0,20200507,WO,HT,0,T,64051,0,1,0,0,L,0,2,15,6,4,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0,4.5,0
20200507WOHT0,20200507,WO,HT,0,T,65320,1,0,0,0, ,0,15,98,24,22,9,2,0,0,0,0,0,0,2,0,0,4,2,0,0,0,2,2,1,1.5,3
20200507WOHT0,20200507,HT,WO,0,B,65616,1,0,0,0, ,0,17,92,25,21,5,2,0,0,1,0,0,1,3,0,0,4,0,0,0,0,4,4,2.142857143,1.3125,2.4
20200507WOHT0,20200507,HT,WO,0,B,65643,0,1,0,1, ,0,3,19,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20200507WOHT0,20200507,HT,WO,0,B,65665,0,1,0,0, ,0,2,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
20200507WOHT0,20200507,WO,HT,0,T,67828,0,1,0,1, ,0,2,19,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
20200507WOHT0,20200507,WO,HT,0,T,76430,0,1,0,0, ,1,2,17,5,5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4.5,6
20200508HHWO0,20200508,HH,WO,0,T,60140,0,1,0,0, ,0,3,16,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,2,0
20200508HHWO0,20200508,WO,HH,0,B,63342,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200508HHWO0,20200508,HH,WO,0,T,65769,0,1,0,0,L,0,3,22,5,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
20200508HHWO0,20200508,WO,HH,0,B,67391,0,1,0,0, ,1,3,16,3,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
20200508HHWO0,20200508,WO,HH,0,B,67603,1,0,0,0, ,0,20,90,24,22,3,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,2,2,0.75,0.2,0.333333333
20200508HHWO0,20200508,HH,WO,0,T,67737,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20200508HHWO0,20200508,WO,HH,0,B,74359,0,1,0,0,W,0,1,11,3,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0
20200508HHWO0,20200508,HH,WO,0,T,79764,1,0,0,0, ,0,15,90,25,22,7,0,0,1,0,0,0,0,2,0,1,4,0,0,0,1,3,3,2.25,1.846153846,3.75
20200508HTSS0,20200508,HT,SS,0,T,50640,1,0,0,0,L,0,16,87,23,21,5,2,0,1,0,2,0,0,2,0,0,5,0,0,0,0,4,3,0.75,1.333333333,1.285714286
20200508HTSS0,20200508,SS,HT,0,B,60146,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200508HTSS0,20200508,SS,HT,0,B,61457,0,1,0,0, ,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200508HTSS0,20200508,HT,SS,0,T,63628,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200508HTSS0,20200508,HT,SS,0,T,66630,0,1,0,0, ,0,3,30,6,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1.5,0,0
20200508HTSS0,20200508,SS,HT,0,B,67421,0,1,0,0, ,0,3,19,6,5,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1.5
20200508HTSS0,20200508,HT,SS,0,T,67646,0,1,0,0, ,0,2,22,5,2,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0
20200508HTSS0,20200508,SS,HT,0,B,68419,1,0,0,0,W,0,15,87,19,14,1,0,0,0,0,1,0,0,5,0,0,5,1,0,0,0,0,0,0,1,1.2
20200508HTSS0,20200508,SS,HT,0,B,73117,0,1,0,1, ,0,3,9,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200508HTSS0,20200508,SS,HT,0,B,77927,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20200508KTOB0,20200508,KT,OB,0,T,50030,1,0,0,0,W,0,15,84,21,20,5,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,3,1.25,2.25
20200508KTOB0,20200508,KT,OB,0,T,65060,0,1,0,0, ,0,4,23,6,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
