G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20190324KTSK0,20190324,SK,KT,0,B,79130,0,1,0,0,W,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190324KTSK0,20190324,SK,KT,0,B,79847,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324LGHT0,20190324,HT,LG,0,B,65616,0,1,0,1, ,0,5,26,7,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190324LGHT0,20190324,HT,LG,0,B,65618,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324LGHT0,20190324,LG,HT,0,T,67119,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190324LGHT0,20190324,LG,HT,0,T,69103,1,0,0,0,W,0,18,87,25,25,6,2,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,1,1.5,0,1.5
20190324LGHT0,20190324,LG,HT,0,T,69159,0,1,0,1, ,0,3,15,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190324LGHT0,20190324,HT,LG,0,B,69620,0,1,0,0, ,0,4,43,7,3,0,0,0,0,1,1,0,0,4,0,0,1,0,2,0,0,1,1,1.5,0,0
20190324LGHT0,20190324,HT,LG,0,B,69640,1,0,0,0,L,0,15,97,29,27,10,3,0,2,0,0,0,0,2,0,0,1,0,0,0,1,8,7,3,6,6
20190324LGHT0,20190324,LG,HT,0,T,76650,0,1,0,0, ,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.5
20190324SSNC0,20190324,SS,NC,0,T,60146,0,1,0,0, ,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,63950,0,1,0,0, ,0,2,14,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,63991,0,1,0,0, ,1,2,11,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.5,0
20190324SSNC0,20190324,NC,SS,0,B,64995,0,1,0,1, ,0,5,27,8,6,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1.8,1.5
20190324SSNC0,20190324,NC,SS,0,B,69940,1,0,0,0, ,0,15,82,22,14,1,0,0,0,0,0,1,0,5,0,2,3,0,0,0,0,1,1,0.428571429,1.2,0.428571429
20190324SSNC0,20190324,SS,NC,0,T,73117,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190324SSNC0,20190324,NC,SS,0,B,75867,0,1,0,0,L,0,3,24,5,5,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,2,1.5
20190324SSNC0,20190324,SS,NC,0,T,77446,1,0,0,0, ,0,16,93,26,25,8,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,3,3,0.6,1.5,0.857142857
20190324SSNC0,20190324,SS,NC,0,T,77927,0,1,0,0, ,1,3,13,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324SSNC0,20190324,SS,NC,0,T,99445,0,1,0,0,W,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324WOLT0,20190324,WO,LT,0,T,61268,0,1,0,0, ,0,3,21,5,3,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,2,3,2,0
20190324WOLT0,20190324,LT,WO,0,B,62528,1,0,0,0, ,0,16,98,21,20,4,2,0,0,0,1,0,0,1,0,0,6,0,0,0,0,2,2,1,0.9375,2.25
20190324WOLT0,20190324,LT,WO,0,B,63543,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20190324WOLT0,20190324,WO,LT,0,T,67828,0,1,0,0, ,0,1,16,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
20190324WOLT0,20190324,WO,LT,0,T,69328,0,1,0,1, ,0,3,13,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
20190324WOLT0,20190324,WO,LT,0,T,69343,1,0,0,0,L,0,17,94,23,21,5,2,0,1,1,0,1,0,1,0,0,4,0,0,0,0,4,4,0.75,1.058823529,0.857142857
20190324WOLT0,20190324,LT,WO,0,B,72523,0,1,0,0, ,1,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
20190324WOLT0,20190324,LT,WO,0,B,75321,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190324WOLT0,20190324,LT,WO,0,B,79545,0,1,0,0,W,0,2,10,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,3
20190326HHHT0,20190326,HH,HT,0,T,60768,0,1,0,0, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
20190326HHHT0,20190326,HT,HH,0,B,62754,1,0,0,0,L,0,12,79,22,18,8,3,0,3,1,1,0,0,3,0,1,4,1,0,0,0,8,8,3,3,3
20190326HHHT0,20190326,HH,HT,0,T,64759,0,1,0,0, ,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190326HHHT0,20190326,HT,HH,0,B,65616,0,1,0,1, ,0,6,22,8,7,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1
20190326HHHT0,20190326,HT,HH,0,B,65618,0,1,0,0, ,0,3,16,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20190326HHHT0,20190326,HT,HH,0,B,65665,0,1,0,0, ,0,6,37,12,10,5,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,4,4,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,65769,0,1,0,0, ,0,1,16,4,2,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,6,0,0
20190326HHHT0,20190326,HH,HT,0,T,66741,1,0,0,0, ,0,8,74,17,15,7,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,5,4,1,6
20190326HHHT0,20190326,HH,HT,0,T,73738,0,1,0,0,W,0,7,45,9,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1.5
20190326HHHT0,20190326,HH,HT,0,T,73801,0,1,0,0, ,1,6,18,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190326HHHT0,20190326,HH,HT,0,T,74857,0,1,0,1, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,60263,1,0,0,0, ,0,15,92,22,21,5,1,0,0,0,0,0,0,1,0,0,10,0,1,0,0,3,2,1.5,0.75,1.2
20190326KTNC0,20190326,NC,KT,0,B,61329,0,1,0,1,W,0,3,18,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6
20190326KTNC0,20190326,NC,KT,0,B,63950,0,1,0,0, ,1,3,29,5,3,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1.5,2,0
20190326KTNC0,20190326,NC,KT,0,B,64995,0,1,0,0, ,0,3,24,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
20190326KTNC0,20190326,NC,KT,0,B,65042,0,1,0,0, ,0,3,21,6,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1.5,0
20190326KTNC0,20190326,KT,NC,0,T,65056,0,1,0,0, ,0,6,41,8,7,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1.5,0
20190326KTNC0,20190326,KT,NC,0,T,65058,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0
20190326KTNC0,20190326,KT,NC,0,T,65062,0,1,0,0, ,0,5,28,9,6,2,0,0,1,0,0,1,0,2,2,0,2,0,0,0,0,1,1,2,2.4,1.5
20190326KTNC0,20190326,KT,NC,0,T,67008,1,0,0,0, ,0,15,99,26,23,7,1,1,3,0,1,0,0,2,0,1,3,1,1,0,0,7,5,3,3,1.8
20190326KTNC0,20190326,KT,NC,0,T,69041,0,1,0,1,L,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20190326KTNC0,20190326,KT,NC,0,T,75340,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326KTNC0,20190326,NC,KT,0,B,76118,0,1,0,0, ,0,3,14,6,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,3,4,3
20190326KTNC0,20190326,NC,KT,0,B,79358,0,1,0,0, ,1,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5
20190326LGSK0,20190326,LG,SK,0,T,60140,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,61101,1,0,0,0,W,0,15,84,21,21,8,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,3,3,1.285714286,1.6,0.5
20190326LGSK0,20190326,SK,LG,0,B,64893,0,1,0,0, ,0,3,23,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,2,0
20190326LGSK0,20190326,LG,SK,0,T,69159,0,1,0,0, ,1,6,21,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190326LGSK0,20190326,SK,LG,0,B,69861,1,0,0,0,L,0,18,90,24,21,3,1,0,1,0,0,0,0,2,0,1,2,0,1,0,1,4,4,3,0.833333333,1
20190326LGSK0,20190326,SK,LG,0,B,75250,0,1,0,1, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,76650,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190326LGSK0,20190326,LG,SK,0,T,78148,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326LGSK0,20190326,SK,LG,0,B,79130,0,1,0,0, ,0,3,24,6,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,1.5,4.5,0
20190326SSLT0,20190326,SS,LT,0,T,61365,0,1,0,1, ,0,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326SSLT0,20190326,LT,SS,0,B,64565,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326SSLT0,20190326,SS,LT,0,T,65496,0,1,0,0, ,0,1,29,6,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0
20190326SSLT0,20190326,SS,LT,0,T,69435,1,0,0,0,L,0,18,110,25,24,6,1,0,0,0,0,0,0,1,0,0,3,2,0,0,1,3,3,3,1.714285714,0.857142857
20190326SSLT0,20190326,SS,LT,0,T,69446,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190326SSLT0,20190326,LT,SS,0,B,69550,1,0,0,0,W,0,17,82,21,19,2,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0.333333333,0.5
20190326SSLT0,20190326,LT,SS,0,B,79293,0,1,0,1, ,0,3,16,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1.5
20190326SSLT0,20190326,LT,SS,0,B,79545,0,1,0,0, ,1,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20190326WOOB0,20190326,OB,WO,0,B,62242,0,1,0,0, ,0,2,20,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0
20190326WOOB0,20190326,WO,OB,0,T,62360,0,1,0,1, ,0,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20190326WOOB0,20190326,WO,OB,0,T,62363,0,1,0,0, ,0,2,15,5,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,4.5,6
20190326WOOB0,20190326,OB,WO,0,B,62951,0,1,0,0,W,0,1,15,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3,3,6
20190326WOOB0,20190326,WO,OB,0,T,65320,1,0,0,0, ,0,15,90,18,16,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.8,4
20190326WOOB0,20190326,OB,WO,0,B,67266,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190326WOOB0,20190326,OB,WO,0,B,68240,1,0,0,0, ,0,15,90,22,19,4,1,0,0,0,0,0,0,2,0,1,6,0,0,0,0,1,1,1,1.2,1
20190326WOOB0,20190326,OB,WO,0,B,73248,0,1,0,0, ,0,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190326WOOB0,20190326,WO,OB,0,T,75342,0,1,0,0,L,0,2,29,6,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,6,6,0
20190326WOOB0,20190326,OB,WO,0,B,76329,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20190326WOOB0,20190326,WO,OB,0,T,76430,0,1,0,0, ,0,1,12,4,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,6
20190327HHHT0,20190327,HH,HT,0,T,62611,0,1,0,0, ,0,3,36,8,6,3,3,0,0,2,0,0,0,2,0,0,2,0,0,0,0,3,3,3,4,6
20190327HHHT0,20190327,HT,HH,0,B,62648,0,1,0,1, ,0,3,23,5,5,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3
20190327HHHT0,20190327,HT,HH,0,B,63628,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190327HHHT0,20190327,HH,HT,0,T,64759,0,1,0,1, ,0,3,18,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20190327HHHT0,20190327,HH,HT,0,T,67762,1,0,0,0,L,0,10,82,19,13,4,1,0,1,1,1,0,0,6,0,0,2,0,3,0,0,4,4,1.5,7,1.5
20190327HHHT0,20190327,HT,HH,0,B,68639,0,1,0,0, ,0,3,18,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
20190327HHHT0,20190327,HT,HH,0,B,69656,1,0,0,0,W,0,18,97,28,24,7,3,0,1,0,0,0,0,4,0,0,3,1,0,0,0,3,2,1,1.5,2
20190327HHHT0,20190327,HH,HT,0,T,79764,0,1,0,0, ,0,8,42,13,12,4,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,1.8,0,4.5
