G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
20190331NCHH0,20190331,HH,NC,0,B,0,0,L,0,27,142,39,33,8,0,0,3,0,0,0,0,5,0,1,5,1,1,0,0,6,6,2.25,0,2.571428571
20190331NCHH0,20190331,NC,HH,0,T,0,0,W,3,27,168,40,33,9,1,0,1,0,0,0,1,4,0,2,11,1,1,0,0,3,3,0.545454545,0,1.666666667
20190331OBSS0,20190331,SS,OB,0,B,0,0,L,0,27,173,41,35,9,0,1,2,2,0,0,0,5,0,1,12,1,0,0,0,9,8,5,0,0.692307692
20190331OBSS0,20190331,OB,SS,0,T,0,0,W,2,27,183,42,35,10,0,1,2,2,0,0,1,3,0,3,7,0,0,0,0,4,4,0.3,0,1.5
20190331SKWO0,20190331,SK,WO,0,T,0,0,W,2,27,190,45,34,9,3,0,1,2,0,0,1,9,0,1,8,1,2,0,0,7,7,1.8,0,2
20190331SKWO0,20190331,WO,SK,0,B,0,0,L,0,27,150,41,36,9,1,1,1,1,0,0,0,3,0,2,11,1,0,0,0,8,8,2.5,0,2.25
20190402HTSS0,20190402,SS,HT,0,B,0,0,L,0,27,158,42,33,7,2,1,0,1,0,0,1,6,0,2,9,0,1,0,0,4,4,1.2,0,3.428571429
20190402HTSS0,20190402,HT,SS,0,T,0,0,W,2,27,134,36,34,6,1,0,0,1,0,0,0,2,0,0,8,1,0,0,0,1,1,0.5,0,0.9
20190402KTOB0,20190402,KT,OB,0,T,0,0,L,0,24,168,40,33,10,3,0,1,1,0,0,2,5,0,0,5,1,0,0,0,9,6,1.8,0,0.9
20190402KTOB0,20190402,OB,KT,0,B,0,0,W,0,27,126,34,29,5,1,0,0,0,0,0,0,3,0,2,3,3,0,0,0,0,0,0.375,0,1
20190402LGHH0,20190402,LG,HH,0,T,0,0,L,0,24,150,37,30,6,2,0,1,1,0,0,1,5,0,1,6,0,1,0,0,6,5,1.5,0,1.125
20190402LGHH0,20190402,HH,LG,0,B,0,0,W,0,27,142,34,30,6,0,0,0,1,0,0,0,4,0,0,10,3,0,0,0,2,1,2.25,0,2.142857143
20190402LTSK0,20190402,SK,LT,0,B,0,0,L,0,27,164,42,36,10,3,0,1,1,1,0,0,4,0,2,7,0,0,0,0,5,4,0.818181818,0,1.090909091
20190402LTSK0,20190402,LT,SK,0,T,0,0,W,2,27,130,35,33,7,1,0,0,1,1,0,0,2,0,0,9,0,2,0,0,0,0,0.6,0,0.6
20190402WONC0,20190402,NC,WO,0,B,0,0,L,0,27,177,44,38,13,1,1,1,1,0,0,0,6,0,0,12,1,2,0,0,8,8,2.666666667,0,3
20190402WONC0,20190402,WO,NC,0,T,0,0,W,0,27,145,40,35,11,2,0,0,4,0,0,2,2,0,1,6,2,1,0,1,6,4,1.090909091,0,3
20190403HTSS0,20190403,SS,HT,0,B,0,0,W,2,27,173,39,35,9,2,0,0,0,0,0,1,3,0,0,13,1,0,0,0,3,1,2,0,1.333333333
20190403HTSS0,20190403,HT,SS,0,T,0,0,L,0,24,128,32,27,3,2,0,1,2,0,0,1,2,0,2,4,0,2,0,0,6,4,3,0,0.3
20190403KTOB0,20190403,KT,OB,0,T,0,0,L,0,24,118,34,29,6,3,0,1,0,0,1,0,3,0,1,6,0,0,0,0,5,5,1.285714286,0,1
20190403KTOB0,20190403,OB,KT,0,B,0,0,W,1,27,145,38,34,11,0,0,0,1,0,0,0,3,0,1,6,3,1,0,0,1,1,0.333333333,0,1.875
20190403LGHH0,20190403,LG,HH,0,T,0,0,W,0,27,136,36,30,5,1,0,0,0,0,0,0,5,0,1,10,0,2,0,0,0,0,1.8,0,0.545454545
20190403LGHH0,20190403,HH,LG,0,B,0,0,L,0,27,171,44,36,11,1,0,1,2,0,1,1,5,0,1,8,0,0,1,0,7,7,1.8,0,3.428571429
20190403LTSK0,20190403,LT,SK,0,T,0,0,W,1,27,124,35,28,3,1,0,0,0,0,0,1,4,0,2,9,0,1,0,0,1,1,1.2,0,0.6
20190403LTSK0,20190403,SK,LT,0,B,0,0,L,0,27,168,39,33,8,1,0,0,0,1,1,0,5,1,0,12,0,1,0,0,3,3,2.142857143,0,1.875
20190403WONC0,20190403,NC,WO,0,B,0,0,W,0,27,134,34,32,8,0,0,0,1,0,0,1,1,0,0,4,2,0,0,0,1,1,0.75,0,1.333333333
20190403WONC0,20190403,WO,NC,0,T,0,0,L,0,24,145,44,44,19,5,1,2,1,0,0,0,0,0,0,9,0,1,0,0,9,7,2.25,0,1.666666667
20190404HTSS0,20190404,HT,SS,0,T,0,0,L,0,24,142,41,34,14,3,0,3,1,0,0,3,4,0,0,6,0,0,0,0,12,12,2.571428571,0,3
20190404HTSS0,20190404,SS,HT,0,B,0,0,W,1,27,161,41,35,8,1,0,1,2,1,1,0,5,0,0,6,0,0,1,0,7,4,1.666666667,0,1.090909091
20190404KTOB0,20190404,OB,KT,0,B,0,0,W,0,27,136,37,35,8,1,0,1,0,0,0,0,1,0,1,8,1,0,0,0,4,3,1.8,0,1.714285714
20190404KTOB0,20190404,KT,OB,0,T,0,0,L,0,24,137,36,31,8,1,1,2,0,1,0,0,5,0,0,5,0,1,0,0,5,5,1.5,0,1
20190404LGHH0,20190404,LG,HH,0,T,0,0,L,0,26,139,38,30,6,0,0,0,2,0,1,0,6,2,1,9,1,1,0,0,2,2,1.5,0,2.142857143
20190404LGHH0,20190404,HH,LG,0,B,0,0,W,0,27,133,31,28,5,1,0,0,1,1,1,0,1,0,1,6,3,0,0,0,1,0,0.75,0,0.6
20190404LTSK0,20190404,LT,SK,0,T,0,0,L,0,31,182,47,43,14,2,0,3,0,0,1,0,3,1,0,7,0,0,0,0,7,7,2.4,0,2
20190404LTSK0,20190404,SK,LT,0,B,0,0,W,0,33,199,49,44,12,1,0,1,0,0,0,0,4,0,1,13,1,1,0,0,6,6,2,0,3.375
20190404WONC0,20190404,NC,WO,0,B,0,0,L,0,27,193,41,37,12,1,0,1,2,1,0,1,3,0,0,8,1,1,0,0,6,2,1.5,0,1.5
20190404WONC0,20190404,WO,NC,0,T,0,0,W,1,27,147,39,33,6,2,0,2,1,0,0,1,5,0,0,7,0,0,0,0,5,5,2.142857143,0,1.333333333
20190405HHLT0,20190405,LT,HH,0,B,0,0,W,2,27,135,37,36,11,2,0,1,0,0,0,0,0,0,1,7,2,0,0,0,2,2,0.3,0,1.714285714
20190405HHLT0,20190405,HH,LT,0,T,0,0,L,0,24,158,42,36,12,0,0,2,0,0,1,1,2,0,2,7,0,0,0,0,5,4,1.090909091,0,3
20190405LGKT0,20190405,KT,LG,0,B,0,0,L,0,27,193,48,40,16,5,0,1,1,0,0,2,6,0,0,5,1,2,0,0,13,12,2.307692308,0,2.333333333
20190405LGKT0,20190405,LG,KT,0,T,0,0,W,0,27,144,32,29,2,0,0,0,0,0,0,0,3,0,0,10,1,0,0,0,0,0,0,0,0.9
20190405NCOB0,20190405,OB,NC,0,B,0,0,L,0,27,136,37,35,10,1,0,4,0,0,0,0,1,0,1,3,1,0,0,0,7,7,1.5,0,1.333333333
20190405NCOB0,20190405,NC,OB,0,T,0,0,W,0,27,136,36,34,8,0,0,1,0,0,0,0,1,0,1,9,1,0,0,0,3,3,0.75,0,1
20190405SSSK0,20190405,SK,SS,0,B,0,0,W,2,27,160,38,35,8,1,0,0,1,0,0,0,3,0,0,7,0,1,0,0,0,0,0.75,0,1
20190405SSSK0,20190405,SS,SK,0,T,0,0,L,0,24,130,38,33,9,1,0,0,1,0,0,0,4,0,1,7,1,0,0,0,3,3,1.5,0,3.6
20190405WOHT0,20190405,WO,HT,0,T,0,0,L,0,24,141,37,35,11,4,1,1,0,0,0,0,2,0,0,9,1,0,0,0,6,5,0.9,0,1
20190405WOHT0,20190405,HT,WO,0,B,0,0,W,1,27,190,43,37,11,1,0,1,1,0,0,0,6,0,0,11,1,0,0,0,4,4,2.571428571,0,2.333333333
20190406HHLT0,20190406,HH,LT,0,T,0,0,L,0,24,142,36,31,8,2,1,0,2,0,0,0,5,1,0,3,1,4,0,0,9,9,3.428571429,0,0.9
20190406HHLT0,20190406,LT,HH,0,B,0,0,W,1,27,165,41,37,11,3,0,1,4,0,0,1,3,0,0,13,0,1,0,0,7,7,2.25,0,1.090909091
20190406LGKT0,20190406,KT,LG,0,B,0,0,W,1,27,164,37,30,7,1,0,1,0,1,0,0,6,0,1,1,3,0,0,0,1,1,0.666666667,0,3
20190406LGKT0,20190406,LG,KT,0,T,0,0,L,0,24,134,32,28,4,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,2,2,2,0,0.6
20190406NCOB0,20190406,OB,NC,0,B,0,0,L,1,27,153,39,34,9,5,0,0,0,0,0,1,2,0,2,6,1,0,0,0,6,6,0.5,0,1
20190406NCOB0,20190406,NC,OB,0,T,0,0,W,1,27,163,43,38,11,3,0,0,0,0,0,0,4,0,1,5,0,0,0,0,5,5,3.6,0,2
20190406SSSK0,20190406,SS,SK,0,T,0,0,L,0,25,132,34,31,8,0,0,0,0,0,1,1,1,0,0,10,0,0,0,0,2,2,1.5,0,0.6
20190406SSSK0,20190406,SK,SS,0,B,0,0,W,0,27,119,31,30,3,2,0,0,1,0,0,1,0,0,0,8,0,0,0,0,1,1,0,0,0.3
20190406WOHT0,20190406,HT,WO,0,B,0,0,L,0,27,200,54,40,14,4,0,0,1,0,0,2,11,1,1,6,0,2,0,0,14,12,4.363636364,0,6
20190406WOHT0,20190406,WO,HT,0,T,0,0,W,0,27,139,38,34,8,0,0,1,1,0,0,1,3,0,0,8,0,0,0,0,4,4,1.714285714,0,3
20190407HHLT0,20190407,HH,LT,0,T,1,0,W,0,18,87,23,23,5,0,0,1,1,0,0,0,0,0,0,8,0,1,0,0,1,1,0,0,0.375
20190407HHLT0,20190407,LT,HH,0,B,0,0,L,0,18,137,39,36,19,3,0,2,0,0,0,0,3,0,0,7,2,0,0,0,16,8,5,0,4.8
20190407LGKT0,20190407,LG,KT,0,T,0,0,L,0,24,115,34,32,8,1,0,1,2,0,0,0,2,0,0,5,1,0,0,0,4,2,0.75,0,1
20190407LGKT0,20190407,KT,LG,0,B,0,0,W,2,27,131,36,30,5,0,0,2,0,0,1,0,5,1,0,3,1,0,0,0,3,3,0.6,0,1.5
20190407NCOB0,20190407,NC,OB,0,T,0,0,W,3,27,155,37,33,8,1,1,1,0,1,0,0,4,0,0,7,1,2,0,0,3,3,1.8,0,1.5
20190407NCOB0,20190407,OB,NC,0,B,0,0,L,0,27,161,41,36,12,3,0,0,0,1,1,1,3,0,0,5,1,0,0,0,5,5,1.666666667,0,2.625
20190407SSSK0,20190407,SK,SS,0,B,0,0,W,0,27,175,43,35,9,3,0,0,1,0,1,0,7,0,0,6,0,0,0,0,2,1,1.071428571,0,0.75
20190407SSSK0,20190407,SS,SK,0,T,0,0,L,0,25,138,34,31,7,1,0,2,1,0,0,0,3,0,0,6,1,0,0,0,3,3,1,0,1.333333333
20190409KTWO0,20190409,KT,WO,0,T,0,0,L,0,24,175,43,30,9,2,0,1,1,2,0,1,12,0,0,8,1,0,0,0,7,7,2.727272727,0,4.5
20190409KTWO0,20190409,WO,KT,0,B,0,0,W,0,27,145,39,36,9,0,0,1,0,0,0,0,2,0,1,9,0,0,0,1,3,3,0.75,0,2.571428571
20190410KTWO0,20190410,KT,WO,0,T,0,0,L,0,24,131,36,29,7,1,1,1,2,0,0,0,5,1,2,7,2,0,0,0,4,4,0.857142857,0,2.5
20190410KTWO0,20190410,WO,KT,0,B,0,0,W,1,27,138,38,35,8,1,0,0,1,0,0,0,3,0,0,7,0,0,0,0,2,2,1.333333333,0,2.142857143
20190410NCHT0,20190410,HT,NC,0,B,0,0,W,0,30,167,38,34,8,2,0,0,0,3,0,0,4,0,0,6,2,0,0,1,1,1,0.428571429,0,2.625
20190410NCHT0,20190410,NC,HT,0,T,0,0,L,0,29,154,40,33,9,2,0,1,1,2,1,1,3,2,2,6,0,0,1,0,2,2,0.6,0,0.461538462
20190410OBLT0,20190410,LT,OB,0,B,0,0,L,0,27,137,35,31,6,1,1,0,1,1,1,0,3,0,0,5,1,0,0,1,3,2,0.857142857,0,1.5
20190410OBLT0,20190410,OB,LT,0,T,0,0,W,3,27,152,37,34,6,1,0,1,0,0,0,0,2,0,1,12,0,0,0,0,1,1,0.75,0,1.125
20190410SKHH0,20190410,HH,SK,0,B,0,0,L,0,27,160,41,36,11,2,0,1,0,0,0,0,4,0,1,7,1,0,0,1,8,7,4.5,0,1.363636364
20190410SKHH0,20190410,SK,HH,0,T,0,0,W,0,27,127,37,36,9,1,0,0,0,0,0,0,1,0,0,8,1,1,0,0,3,2,1,0,1.714285714
20190410SSLG0,20190410,SS,LG,0,T,0,0,W,0,27,131,37,32,7,2,0,1,1,0,0,1,4,0,0,4,1,0,0,0,5,5,1.333333333,0,1.333333333
20190410SSLG0,20190410,LG,SS,0,B,0,0,L,0,27,142,37,33,6,1,1,0,1,0,0,0,3,0,1,12,1,1,1,0,6,1,1.5,0,0.545454545
20190411KTWO0,20190411,KT,WO,0,T,0,0,W,0,27,124,34,32,5,1,0,1,0,0,0,0,2,0,0,7,0,0,0,0,1,1,0,0,1.5
20190411KTWO0,20190411,WO,KT,0,B,0,0,L,0,27,139,40,38,13,2,0,2,2,0,0,1,1,0,0,9,1,2,0,0,8,8,1.333333333,0,1.090909091
20190411NCHT0,20190411,HT,NC,0,B,0,0,L,0,27,130,38,36,12,2,0,0,0,1,1,0,0,0,1,9,1,2,0,0,4,4,2.25,0,0.9
20190411NCHT0,20190411,NC,HT,0,T,0,0,W,2,27,143,37,34,9,3,0,0,1,0,0,0,3,0,0,9,2,0,0,0,2,2,1.125,0,0.6
20190411OBLT0,20190411,OB,LT,0,T,0,0,W,0,27,125,37,35,10,2,0,1,0,0,0,0,2,0,0,9,2,0,0,0,1,1,1,0,0.818181818
20190411OBLT0,20190411,LT,OB,0,B,0,0,L,0,27,156,40,36,11,1,0,0,2,0,0,1,3,0,0,6,0,0,0,0,5,5,1.285714286,0,1.5
20190411SKHH0,20190411,SK,HH,0,T,0,0,W,0,27,99,31,31,5,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0.666666667
20190411SKHH0,20190411,HH,SK,0,B,0,0,L,0,27,143,35,33,8,2,0,0,0,1,0,0,2,0,0,9,1,1,0,0,1,1,1.125,0,1.333333333
20190411SSLG0,20190411,LG,SS,0,B,0,0,W,0,27,130,32,28,6,0,0,1,0,0,1,0,2,0,1,6,4,0,0,0,2,2,0.75,0,1.875
20190411SSLG0,20190411,SS,LG,0,T,0,0,L,0,24,133,36,34,10,2,1,1,2,0,0,0,2,0,0,6,0,2,0,0,5,5,1.2,0,1
